,Live Spectrum 10-11-2023 10:13:32 - Spikes removed,Live Spectrum 10-11-2023 10:13:34 - Spikes removed,Live Spectrum 10-11-2023 10:13:35 - Spikes removed,Live Spectrum 10-11-2023 10:13:38 - Spikes removed,Live Spectrum 10-11-2023 10:13:38 - Spikes removed,Live Spectrum 10-11-2023 10:13:39 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,
458.9208,18.043649,17.671621,17.388413,17.447433,17.68402,17.84027,
459.2023,18.238559,17.476668,17.636891,17.123676,17.243829,17.157997,
459.4839,18.179378,17.552496,17.967809,17.40843,17.164372,16.821563,
459.7654,17.990821,17.803905,18.053613,17.942673,17.487107,16.879589,
460.0470,17.847357,18.055285,17.814608,18.003607,17.503607,17.086535,
460.3286,17.971432,18.147705,17.696045,17.514657,17.218999,17.042727,
460.6101,18.00838,17.950419,17.870461,17.115049,17.14787,17,
460.8917,17.838775,17.690743,17.845371,17.03125,17.248379,16.746647,
461.1733,17.595725,17.625,17.418259,17.124012,17.327631,16.586678,
461.4548,17.671324,17.554963,17.631434,17.739891,17.553861,17.356251,
461.7364,18.024213,17.719227,17.796994,17.890506,17.625,17.765983,
462.0179,18.054065,17.946766,17.930726,17.685839,17.483129,17.717919,
462.2995,17.745773,17.571785,17.897381,17.529841,17.4375,17.449603,
462.5811,17.393011,17.509292,17.875,17.595723,17.4375,17.327138,
462.8626,17.456911,17.988551,17.778726,17.697205,17.605979,17.505048,
463.1442,17.524203,18.439634,17.75,17.815561,17.607845,17.586703,
463.4257,17.433916,18.628584,17.774333,18.014084,17.59375,17.350416,
463.7073,17.455171,18.191497,17.879093,17.989118,17.862817,17.183407,
463.9889,17.763765,18.013331,18.004588,17.870412,17.691655,17.500434,
464.2704,17.99198,17.629425,18.204185,17.670815,17.699115,17.8408,
464.5520,18.056072,17.357496,18.25,17.401602,17.818038,17.732496,
464.8335,17.48898,17.237693,17.900901,17.293879,17.719072,17.51295,
465.1151,17.068246,17.394071,17.436812,17.256204,17.462087,17.193246,
465.3967,17.075458,17.412347,17.067071,17.275153,17.481708,17.024389,
465.6782,17.422079,17.633555,16.898976,17.357018,18.106147,16.924232,
465.9598,17.423932,17.712856,17.229986,17.755342,17.717521,16.728757,
466.2414,17.202627,17.973278,17.49067,18.352807,17.568297,17.120198,
466.5229,17.15625,18.261165,17.582342,18.213289,17.8946,17.397573,
466.8045,17.412611,18.261228,17.72193,17.56662,17.738025,17.258047,
467.0860,17.597363,18.147109,17.621387,17.386055,17.610332,17.115859,
467.3676,17.418553,18.125,17.542138,18.045954,17.542138,17.377615,
467.6492,17.815059,18.332086,17.634793,18.239272,17.453593,17.541043,
467.9307,18.34761,18.478849,17.708175,17.834602,17.489425,17.510575,
468.2123,18.046966,17.927217,17.71875,17.645858,17.630178,17.838463,
468.4938,17.96875,18.360716,17.640433,17.964372,17.4213,17.410245,
468.7754,17.864061,18.521094,17.389451,18.083594,17.139451,17.260156,
469.0570,17.738808,18.452544,17.291279,18.198692,17.251163,17.617296,
469.3385,17.482091,17.964182,17.28125,18.139864,17.360136,17.792682,
469.6201,17.411148,17.927704,17.360306,17.993239,17.533113,17.733444,
469.9017,17.40625,17.620634,17.507028,17.889533,17.298445,17.560317,
470.1832,17.617895,17.059842,17.610617,17.848544,17.06481,17.610617,
470.4648,17.65625,17.631313,17.492487,17.472714,17.057753,17.465985,
470.7463,17.576612,17.962369,17.681119,17.538981,16.903223,17.517138,
471.0279,17.296635,18.079759,17.958028,17.589086,16.768654,17.637596,
471.3095,17.329871,17.854138,17.787012,17.780115,16.829871,17.549756,
471.5910,17.557009,17.572583,17.64337,17.785843,17.110324,17.211361,
471.8726,17.887318,17.477874,17.197992,17.407618,17.209626,17.049498,
472.1541,17.857354,17.842765,17.178431,17.210173,17.192035,17.111396,
472.4357,17.81701,18.280603,17.134021,16.973584,17.134021,17.312177,
472.7173,17.83926,18.102906,17.472886,17.499469,17.633448,16.995864,
472.9988,17.495634,18.464172,17.424137,17.781197,17.531303,17.178503,
473.2804,17.4375,18.02219,17.593799,17.839293,17.446415,17.540262,
473.5620,17.70554,17.723068,17.75902,17.84375,17.544716,17.540142,
473.8435,18.152181,18.223741,17.942122,17.763314,17.669748,17.370378,
474.1251,18.245567,17.990696,18.156469,17.857268,17.928853,17.477835,
474.4066,18.142725,17.642494,18.455688,17.687269,18.049206,17.634094,
474.6882,18.071365,18.022827,18.5,17.709885,18.116135,17.978058,
474.9698,17.794373,17.879248,17.856494,17.289746,17.159741,18.111688,
475.2513,17.455145,17.5757,17.64278,17.406385,17.10722,17.937365,
475.5329,17.486632,17.504456,17.598206,17.464294,17.258971,17.799074,
475.8144,17.767801,17.928481,17.45985,17.013489,17.38837,17.83481,
476.0960,17.678686,18.428206,17.544552,16.696634,17.513302,17.84375,
476.3776,17.201626,18.820911,17.402045,16.816705,17.344052,17.923978,
476.6591,17.205157,18.340617,17.214685,17.057503,17.259062,17.777185,
476.9407,17.485676,17.822919,17.160807,16.880209,17.036459,17.669922,
477.2223,18.677755,17.323393,16.996273,16.870413,17.373281,17.202981,
477.5038,18.475548,17.702712,17.314942,17.114671,17.623911,17.284781,
477.7854,18.22009,17.96741,17.827102,17.448787,18.02857,17.365689,
478.0669,18.160945,17.787558,17.959361,17.765553,18.279637,17.560887,
478.3485,18.050197,17.458354,17.518025,17.494341,18.418553,17.67329,
478.6301,17.448951,17.512122,17.384564,16.908138,18.093414,17.6875,
478.9116,17.18523,17.821869,17.34858,16.86534,17.661371,17.52898,
479.1932,17.235356,17.795894,17.607437,17.191424,17.303695,17.368157,
479.4747,17.881544,17.570735,17.787822,17.671029,17.881544,17.238493,
479.7563,18.078771,17.79382,18.048813,17.592458,17.763687,17.21875,
480.0379,18.250929,17.896143,18.067553,17.510107,17.666357,17.375929,
480.3194,18.019919,17.592653,17.905702,17.944262,17.499452,17.510782,
480.6010,17.655951,17.505183,17.510068,18.057317,17.494817,17.635516,
480.8826,17.463765,17.811965,17.359509,18.036503,17.422009,17.526265,
481.1641,17.489349,18.134245,17.810391,18.264571,17.561797,17.551849,
481.4457,17.551698,18.135802,18.138891,18.700234,17.619599,17.536651,
481.7272,17.665582,17.841526,17.955566,18.523546,17.59923,17.608561,
482.0088,17.661811,17.678495,17.90625,18.134795,17.927705,17.522245,
482.2904,17.861084,17.47702,17.803833,17.934479,18.204834,17.371979,
482.5719,18.033834,17.565084,17.577116,17.957283,18.045866,17.598917,
482.8535,18.138779,17.542898,17.32784,17.841619,17.516902,17.478266,
483.1350,18.130917,17.835243,17.306583,17.584505,17.380917,17.361502,
483.4166,17.796929,18.057668,17.564863,17.909794,17.703071,17.444695,
483.6982,17.794161,18.144024,17.725547,18.527874,18.057755,17.795529,
483.9797,18.188017,17.755699,17.624828,17.955285,17.323897,17.399345,
484.2613,18.380967,17.706108,17.718396,17.706463,17.075142,17.306179,
484.5428,18.604817,17.892496,18.02303,17.563396,17.186604,17.262858,
484.8244,18.582121,18.011629,18.167879,17.53125,17.317589,17.151161,
485.1060,18.488713,18.006654,18.039927,17.506654,17.442132,17.100404,
485.3875,18.003659,17.804172,17.902086,17.524478,17.615621,16.995836,
485.6691,17.70449,17.676924,17.899359,17.70176,17.583174,17.041826,
485.9507,17.753193,17.632014,18.003193,17.822707,17.538264,17.110971,
486.2322,17.660701,17.528561,17.814261,17.940189,17.266041,17.293769,
486.5138,17.529075,17.356113,17.606113,17.585051,17.475274,17.391712,
486.7953,17.380752,17.527147,17.53865,17.206404,17.944094,17.310851,
487.0769,17.580902,17.878332,17.626111,17.291006,18.323367,17.494687,
487.3585,17.844873,17.898016,17.609094,17.862463,18.359094,17.468189,
487.6400,17.882812,17.47656,17.664063,18.195314,18.249999,17.578126,
487.9216,17.735232,17.157393,17.664205,17.993759,18.148866,17.531822,
488.2031,17.363418,17.209493,17.471061,17.55902,18.194446,17.314811,
488.4847,18.077997,17.732998,17.36025,17.644499,17.666752,17.227,
488.7663,18.352152,17.974795,17.48084,17.673053,17.423053,17.447233,
489.0478,18.298362,18.272326,17.871658,17.633556,17.497025,17.894352,
489.3294,18.236177,18.420073,18.338049,17.55739,17.373494,18.076323,
489.6110,18.129244,18.415124,18.46875,17.396991,17.469135,18.205632,
489.8925,17.916042,18.139688,18.135547,17.277109,17.509036,18.138932,
490.1741,17.711463,17.766677,17.823618,17.426382,17.588191,18.071702,
490.4556,17.503095,17.524975,17.903155,17.5,17.756275,18.084379,
490.7372,17.155297,17.750953,17.664839,17.391461,17.877624,17.724716,
491.0188,17.289655,18.025736,17.681986,17.494486,17.841649,17.691703,
491.3003,17.555748,18.115107,17.878141,17.413002,17.791143,17.835427,
491.5819,17.625,17.97676,17.958677,17.131979,17.802427,17.811469,
491.8634,17.666989,17.864261,18.136707,17.199207,17.770511,17.802245,
492.1450,17.583453,18.010225,18.468463,17.780675,17.854047,17.854119,
492.4266,17.613735,17.78443,18.552507,18.278706,18.009357,18.122456,
492.7081,17.717542,17.420694,18.449528,18.222375,18.123792,18.474736,
492.9897,17.26431,17.494634,18.325302,17.578599,18.034828,17.966401,
493.2713,17.220449,17.59375,18.261209,17.381454,18.028872,17.785326,
493.5528,17.442959,17.613592,18.329367,17.596234,18.102184,17.775791,
493.8344,17.57856,17.66428,18.237519,17.903541,18.04644,17.463429,
494.1159,17.450079,17.784678,17.961894,18.186735,17.786208,17.487421,
494.3975,17.247608,17.901435,17.786065,18.396621,17.65625,17.862948,
494.6791,17.263574,18.013574,17.769019,18.430713,17.827417,17.917139,
494.9606,17.481754,18.006082,17.818862,18.255802,18.200784,17.674496,
495.2422,17.723885,18.080294,18.271336,17.821618,18.282047,17.376593,
495.5237,17.849245,18.192995,18.323655,17.557005,18.090141,17.360236,
495.8053,17.820544,18.12799,17.902121,17.803531,17.836632,17.727933,
496.0869,17.691607,17.936999,17.790465,18.161358,17.808393,17.955429,
496.3684,17.748919,17.542805,17.879155,18.334358,17.60946,17.650102,
496.6500,17.896172,17.364922,17.888776,18.305104,17.441198,17.039296,
496.9316,18.040956,17.509706,17.633603,18.112059,17.296324,16.818971,
497.2131,18.039957,17.627767,17.471517,17.778888,17.003172,17.215173,
497.4947,18.22033,17.673022,17.650948,17.76147,17.243983,17.41614,
497.7762,18.454033,17.588304,17.863913,18.071577,17.529435,17.34375,
498.0578,18.533913,17.28822,18.051535,18.169878,17.532581,17.327459,
498.3394,18.59375,17.222119,18.011834,17.900354,17.610639,17.392731,
498.6209,18.404162,17.580735,17.953995,17.719098,17.577255,17.452951,
498.9025,18.047709,17.905795,17.937955,17.812197,17.639943,17.328656,
499.1840,17.798516,17.908219,17.904937,17.859703,17.674173,17.157563,
499.4656,17.733792,17.647041,18.074042,17.663249,17.517375,16.973416,
499.7472,17.883057,17.527886,18.128364,17.675728,17.291341,16.784614,
500.0287,17.973154,17.535654,18.0625,17.877202,17.268037,16.936609,
500.3103,17.706595,17.525794,18.076761,17.772444,17.582839,17.330111,
500.5919,17.510737,17.551763,17.981784,17.659509,17.592789,17.388034,
500.8734,17.589956,17.596094,17.679017,17.460267,17.327678,17.167633,
501.1550,17.77303,17.786036,17.46875,17.169257,17.160586,17.116329,
501.4365,18.047855,17.967289,17.521487,17.049316,17.362315,17.332526,
501.7181,18.259518,18.080841,17.567933,17.03125,17.829494,17.402165,
501.9997,18.128383,18.214064,17.859638,17.271226,18.005989,17.370314,
502.2812,17.805197,18.264606,18.319051,17.61265,18.018148,17.754294,
502.5628,18.009898,17.891403,18.196786,17.617883,18.009286,18.072398,
502.8443,18.030756,17.860116,18.038939,17.562006,17.88678,18.17572,
503.1259,17.748586,18.174195,17.988508,17.486695,17.963711,18.098789,
503.4075,17.452841,18.245292,17.946347,17.591396,18.073701,17.899188,
503.6890,17.345224,18.037736,17.895342,17.607606,18.017394,17.675118,
503.9706,17.416862,17.885612,17.917448,17.781836,17.811328,17.551302,
504.2521,17.35499,18.081583,17.742157,17.812809,17.708127,17.252162,
504.5337,17.32768,18.407461,17.298853,17.629846,17.709949,16.802487,
504.8153,17.751223,18.285493,17.575554,17.297324,17.489067,16.839507,
505.0968,17.993635,18.128039,17.803096,17.22844,17.178096,17.100401,
505.3784,17.760725,18.026119,17.763059,17.523322,17.210822,17.415345,
505.6600,17.379896,17.876008,17.709965,17.585974,17.34375,17.4375,
505.9415,17.337914,17.650979,17.695971,17.440135,17.335279,17.378201,
506.2231,17.495962,17.436128,17.743217,17.580184,17.279878,17.137194,
506.5046,17.702975,17.34375,17.804663,17.632538,17.297224,17.015974,
506.7862,17.615118,17.381334,17.706081,17.352449,17.632517,17.373817,
507.0678,17.802831,17.586326,17.46875,17.259669,17.605893,17.447169,
507.3493,17.868132,17.861263,17.46875,17.263052,17.4375,17.361263,
507.6309,17.902614,17.779798,17.553776,17.635897,17.457121,17.240555,
507.9124,18.205731,17.65004,17.930891,18.093351,17.52504,16.894229,
508.1940,18.454844,17.689651,18.15625,18.320241,17.470613,16.587873,
508.4756,18.036324,18.013088,18.150708,18.185497,17.277243,16.534789,
508.7571,17.604181,18.187522,18.031316,17.984408,17.088457,16.442683,
509.0387,17.524324,17.987468,17.5625,17.788918,17.697229,16.663918,
509.3203,17.683384,17.727388,17.58059,17.995478,17.76809,16.938313,
509.6018,17.852105,17.585395,17.700033,17.956217,17.845756,17.316678,
509.8834,17.841131,17.542742,17.808064,17.867339,17.663911,17.339919,
510.1649,17.368038,17.65633,18.020886,17.822943,17.715269,17.333386,
510.4465,17.306242,17.903121,18.203146,17.937542,17.706275,17.528163,
510.7281,17.258325,17.8861,18.3493,18.227075,17.877775,17.809,
511.0096,17.428396,17.997582,18.384484,18.21818,17.882066,18.069566,
511.2912,18.425143,17.962571,18.135298,17.968041,17.589631,17.793607,
511.5727,18.23981,17.869905,18.272759,17.778099,17.53125,17.96875,
511.8543,18.054492,17.779915,18.114322,17.702182,17.529915,17.962077,
512.1359,17.875,17.748062,17.86725,18.029312,17.504844,17.805719,
512.4174,17.873198,17.6875,17.618995,17.959142,17.65625,17.593149,
512.6990,17.78194,17.68704,17.31457,17.46921,17.659239,17.56296,
512.9806,17.874571,17.625286,17.592464,17.530964,18.060642,17.624714,
513.2621,17.782804,17.563536,17.563018,17.684909,18.492746,17.563536,
513.5437,17.811604,17.35002,17.835689,18.051752,17.467953,16.955413,
513.8252,17.572704,17.823342,17.633928,17.852678,17.527424,17.177296,
514.1068,17.917609,18.228451,17.832147,17.814158,17.383288,17.335462,
514.3884,18.112748,18.366832,18.165038,17.754084,17.199752,17.431374,
514.6699,17.836786,18.057965,18.129857,17.807643,17.619821,17.523964,
514.9515,17.357581,17.690061,17.755378,17.983095,18.111169,17.559682,
515.2330,17.340541,17.600168,17.101843,18.056082,17.847796,17.422294,
515.5146,17.84141,17.676693,17.224784,18.007204,17.508374,17.350954,
515.7962,17.76999,17.142459,17.086488,17.86374,17.223481,17.643523,
516.0777,17.588875,16.847667,17.116208,17.467793,17.053229,17.418959,
516.3593,17.641862,17.077039,17.495355,17.644335,17.004796,17.295638,
516.6409,17.83861,17.098949,17.692757,18.182478,17.026051,17.437559,
516.9224,17.900647,17.221984,17.821337,18.229956,17.390305,17.46875,
517.2040,17.78005,17.3762,17.89423,17.991591,17.746389,17.292071,
517.4855,17.675508,17.803543,18.20422,17.714023,18.259454,17.523139,
517.7671,17.705089,17.808572,18.256831,17.924864,18.570356,17.984462,
518.0487,17.862786,17.541191,18.057952,17.279822,18.000845,18.621881,
518.3302,17.835479,17.563111,17.764098,17.0625,17.718139,18.710479,
518.6118,17.766155,17.616922,17.548466,16.923466,17.571639,18.455777,
518.8933,17.727248,17.556743,17.864035,16.943257,17.417489,18.261239,
519.1749,17.67409,17.821539,18.133979,17.616317,17.35267,18.17409,
519.4565,17.590534,18.266081,18.034162,18.466446,17.475183,18.134345,
519.7380,17.39067,18.427729,17.753962,18.503962,17.746038,17.910212,
520.0196,17.3125,18.16385,17.69835,17.858951,17.9911,17.6441,
520.3012,17.601166,17.639489,17.636274,17.531893,18.103738,17.438786,
520.5827,17.689442,17.477872,17.351519,17.540372,18.205744,17.112583,
520.8643,17.596998,17.697506,17.198999,17.503248,18.210499,17.028002,
521.1458,17.523874,17.967006,17.477198,17.623256,18.168187,17.255632,
521.4274,17.518874,17.892637,17.826113,17.869739,18.118503,17.601484,
521.7090,17.512818,17.68909,17.808476,18.024046,18.056886,17.65784,
521.9905,17.589941,17.930799,17.880644,18.080488,18.013262,17.59375,
522.2721,17.673792,18.629892,18.087711,18.023581,18,17.804257,
522.5536,17.482369,18.589738,18.070779,18.105504,17.709398,17.72943,
522.8352,17.395721,18.05027,18.066577,18.301971,17.7517,17.681047,
523.1168,17.533518,17.875,18.141192,18.455959,18.097151,17.8125,
523.3983,17.562275,18.063851,18.140512,18.578463,18.014387,17.718075,
523.6799,17.454844,18.341687,18.079157,18.625,17.828469,17.411064,
523.9615,17.419468,18.318919,17.957137,18.595355,17.960726,17.143032,
524.2430,17.598009,18.029517,17.918086,18.619948,18.067552,17.223009,
524.5246,17.833396,17.954945,18.052146,18.729198,17.930503,17.444497,
524.8061,17.830022,17.932534,17.860687,18.418513,17.507883,17.719336,
525.0877,17.765308,17.666878,17.585461,17.950468,17.269987,18.03359,
525.3693,17.800005,17.581251,17.862492,17.956251,17.649994,17.925015,
525.6508,17.446936,17.574528,18.091391,17.961556,17.685024,17.312266,
525.9324,17.201164,17.616861,18.1875,18.034666,17.519695,16.928053,
526.2139,17.648026,17.623009,18.209661,18.09375,17.51108,17.435249,
526.4955,18.200904,17.62612,18.260603,18.136163,17.62668,18.116637,
526.7771,18.480628,17.851243,18.331872,18.117507,17.842873,18.161512,
527.0586,18.442503,18.014283,18.37964,17.983396,17.771244,17.733033,
527.3402,18.59375,17.91541,18.222519,18.183731,17.596994,17.570038,
527.6217,18.654476,17.95485,18.060823,18.241325,17.993002,17.428825,
527.9033,18.746995,17.934495,17.820688,18.177809,18.185997,17.455379,
528.1849,18.47781,17.657611,17.874546,18.039403,18.001361,17.609148,
528.4664,18.153877,17.310127,17.96875,17.975958,17.68271,17.677874,
528.7480,17.997935,17.1609,17.9016,17.966425,17.62965,17.72314,
529.0296,18.24363,17.44979,17.57539,17.80643,17.95586,17.63744,
529.3111,18.280796,17.647892,17.38163,17.702034,18.201127,17.779069,
529.5927,18,17.697759,17.984422,17.890578,17.869871,18.150931,
529.8742,18,17.465839,18.105009,17.793607,18.056678,17.978196,
530.1558,17.987339,17.688305,18.318428,17.6875,18.387661,18.005928,
530.4374,17.921112,18.130905,18.137672,17.713509,18.465034,17.840034,
530.7189,18.034459,18.367745,17.987165,17.903041,18.421456,17.799665,
531.0005,18.049,18.01235,17.8723,17.8615,18.28395,17.6794,
531.2820,17.893113,17.827826,17.841561,17.707803,18.301553,17.59375,
531.5636,17.732165,18.041311,17.834299,17.597714,18.139481,17.582012,
531.8452,17.967588,18.2234,18.215263,18.212938,17.8484,17.390111,
532.1267,17.941376,18.336644,18.125,18.055394,17.967458,17.783188,
532.4083,18.125511,17.997829,18.124872,17.718622,17.904973,17.873723,
532.6899,18.24843,17.475423,18.094143,17.687893,17.597675,17.566425,
532.9714,18.037653,17.46875,18.002744,17.778506,17.502744,17.350153,
533.2530,18.03125,17.826485,18.059623,17.900495,17.350944,17.403373,
533.5345,17.914109,17.814465,18.238212,17.847679,17.255894,17.289109,
533.8161,17.848735,17.496167,18.451303,17.901265,17.36503,16.878644,
534.0977,18.069573,17.722801,18.017104,18.019162,17.544367,16.900206,
534.3792,18.315321,18.331623,17.691787,17.394234,17.451715,17.21091,
534.6608,18.207935,18.460576,17.900716,17.068034,17.301685,17.521629,
534.9423,18.134245,18.01608,18.070638,17.48392,17.227995,17.695638,
535.2239,18.307634,17.833138,18.380746,18.345216,17.479655,17.483935,
535.5055,18.599266,18.221325,18.514155,18.602206,17.582353,17.360845,
535.7870,18.381132,18.287489,18.481229,18.750054,17.518718,17.268718,
536.0686,17.749734,17.963165,18.640027,18.78125,17.451064,17.519149,
536.3502,17.976528,18.20993,18.256875,18.876944,17.748507,17.043507,
536.6317,18.117127,17.96184,18.008113,18.532213,17.84375,17.038641,
536.9133,18.353292,17.432825,18.014408,18.086642,17.889408,17.230725,
537.1948,18.392942,17.192133,17.964412,18.191542,17.883971,17.147575,
537.4764,18.418455,17.33007,18.002682,18.129158,17.52736,17.115477,
537.7580,18.416326,17.40625,17.904206,17.850761,17.26913,17.103826,
538.0395,18.385631,17.344394,17.678801,17.564433,17.198131,17.279317,
538.3211,18.334877,17.17207,17.433258,17.60918,17.227623,17.495369,
538.6026,18.253992,17.230268,17.480268,17.863023,17.640051,17.40648,
538.8842,18.01039,17.539802,17.524616,18.082401,17.988651,17.464035,
539.1658,17.617689,17.908052,17.812449,18.211388,18.025741,17.507362,
539.4473,17.259349,18.02687,18.173771,18.25,17.875294,17.344044,
539.7289,17.33199,17.827509,18.160506,18.25,17.695004,17.181003,
540.0105,17.683495,17.470642,17.845642,18.300044,17.608319,17.291814,
540.2920,18.053204,17.249026,17.752921,18.537092,17.674309,17.453612,
540.5736,18.420947,17.249831,18.045778,18.874156,17.952028,17.359966,
540.8551,18.444074,17.65544,18.040454,18.567255,17.871866,17.205097,
541.1367,18.151714,18.235214,17.826893,18.220821,17.692036,17.487286,
541.4183,17.792754,18.4375,17.871383,18.572047,18.023363,17.957898,
541.6998,17.398868,18.29188,17.879774,18.820965,18.25,17.744783,
541.9814,17.269383,18.030458,17.780458,18.634492,18.161392,17.325158,
542.2629,17.355827,18.070344,17.747883,18.1001,17.92256,17.585284,
542.5445,17.375,18.31573,17.98167,17.74354,17.692533,18.00323,
542.8261,17.364092,18.255008,18.316925,17.592275,17.5283,17.877058,
543.1076,17.395358,17.886747,18.427749,17.737682,17.416572,17.541572,
543.3892,17.558399,17.545084,18.28125,18.088117,17.4667,17.611166,
543.6708,17.824647,17.455786,18.42754,17.946643,17.586109,17.819324,
543.9523,18.181904,17.534205,18.815455,17.857582,17.727301,18.028295,
544.2339,18.218168,17.672747,18.818713,17.578416,17.742042,17.889753,
544.5154,18.021921,17.724146,18.437333,17.639726,17.674573,17.705823,
544.7970,17.646904,17.53899,18.010952,17.734862,17.538016,17.59633,
545.0786,17.47533,17.998764,18.042349,17.937088,17.574835,17.749588,
545.3601,17.542025,18.375,18.3574,17.99569,17.64727,17.78592,
545.6417,18.292637,18.384932,17.804024,17.697432,17.720205,17.330308,
545.9232,18.148238,18.398238,17.598112,17.723826,17.501426,17.067576,
546.2048,17.89122,18.129948,17.666332,17.5625,17.147544,16.917522,
546.4864,17.768647,17.921746,17.978202,17.537294,17.359762,16.996849,
546.7679,17.653707,17.78125,18.047245,17.325213,17.799048,16.991633,
547.0495,17.621135,17.769654,17.876933,17.461019,17.992269,17.269327,
547.3310,17.554573,17.601677,17.918141,17.347714,17.867073,17.563821,
547.6126,17.381373,17.793996,18.190332,17.451662,17.683251,17.59021,
547.8942,17.65569,18.343096,18.311846,18.06222,17.501214,17.437687,
548.1757,17.471887,18.12866,18.09741,17.970319,17.899452,17.498954,
548.4573,17.739733,18.034672,18.184078,17.998859,18.056796,17.590328,
548.7389,17.72051,18.326147,18.15801,17.646124,17.915052,17.387322,
549.0204,17.92083,18.747911,18.069644,17.682737,17.761907,17.519343,
549.3020,18.022238,18.696512,18.118992,17.772238,17.637016,17.53125,
549.5835,17.534058,18.577013,17.876404,17.891737,18.011705,17.641737,
549.8651,17.387762,18.103568,17.924738,18.095222,18.19748,17.65625,
550.1467,17.427737,18.611361,17.568339,18.415055,18.456068,17.946305,
550.4282,17.591939,19.079107,17.52574,18.288571,18.397041,17.871301,
550.7098,17.499453,18.654063,17.656797,18.25,18.023469,17.793531,
550.9913,17.346363,17.87036,17.809887,18.127613,17.668249,17.756773,
551.2729,17.813222,17.592124,17.652999,18.022218,17.498374,17.678468,
551.5545,18.247257,17.98026,17.59375,17.907164,17.445541,17.749086,
551.8360,18.276033,18.260434,17.661467,17.355837,17.595506,17.555527,
552.1176,17.855183,18.071223,17.775237,17.068513,17.787856,17.490684,
552.3992,18.134688,17.564151,17.876384,17.563617,18.056697,17.755536,
552.6807,17.992639,17.788072,17.720368,17.853807,17.970368,17.813039,
552.9623,17.592379,18.520286,17.444901,17.895011,17.654879,17.801261,
553.2438,17.681786,18.967435,17.246915,17.90625,17.569984,17.735032,
553.5254,18.037156,18.837844,17.318549,17.943693,17.687357,17.631336,
553.8070,18.115203,18.43446,17.442399,17.96875,17.822297,17.575676,
554.0885,17.905668,18.075743,17.695284,18.143007,17.857574,17.457946,
554.3701,17.798026,17.853621,17.875,18.415456,17.709544,17.425327,
554.6516,17.780252,17.942492,17.955621,18.708616,17.625998,17.646116,
554.9332,17.579816,18.171106,18.015779,18.550103,17.78002,17.673258,
555.2148,17.361799,18.427802,17.896282,18.100215,18.024785,17.575701,
555.4963,17.369144,18.724127,17.809572,18.138682,18.127928,17.610839,
555.7779,17.653559,18.938276,17.911269,18.370757,18.053239,17.647765,
556.0595,18.053105,18.972585,18.064225,18.213576,18.02569,17.79582,
556.3410,18.121272,18.734087,18.083141,17.9375,18.159978,17.954989,
556.6226,17.807426,18.470315,17.957227,18.075778,18.370116,18.054296,
556.9041,17.574691,18.258199,17.91578,18.3125,18.294988,18.169771,
557.1857,17.605272,18.115467,17.925978,18.373674,18.050315,18.190152,
557.4673,17.576238,18.069369,18.002661,18.48094,18.21875,17.880321,
557.7488,17.78545,18.236013,17.9375,18.2957,18.1833,17.803175,
558.0304,17.956938,18.478469,18.011245,17.962082,17.98723,17.953888,
558.3119,18.202548,18.578702,18.241321,18.15163,17.619786,17.864572,
558.5935,18.243148,18.572364,18.271386,18.517545,17.461068,17.4375,
558.8751,18.237288,18.768186,18.075564,18.450212,17.724224,17.474577,
559.1566,18.433614,18.908193,17.814443,18.292422,17.878886,17.569948,
559.4382,19.00483,18.562215,17.598864,17.930398,17.355966,17.288352,
559.7198,18.985571,18.197987,18.047649,18.07911,17.651886,17.239302,
560.0013,18.624964,18.083345,18.559026,18.194448,18.038198,17.784724,
560.2829,18.080287,18.286329,18.483743,18.236027,18.057421,17.759404,
560.5644,17.63134,18.664704,17.974638,18.097977,17.664252,17.26736,
560.8460,17.720181,18.759784,17.630724,18.163405,17.356629,17.968983,
561.1276,17.756726,18.307269,17.757473,18.313247,17.636957,18.607812,
561.4091,18.032245,18.09176,18.063246,18.344683,18.123072,17.905255,
561.6907,18.521262,17.113726,18.430009,18.803136,17.175602,17.416238,
561.9722,18.950381,17.153626,17.988431,18.333493,17.276002,17.55594,
562.2538,18.793257,17.858222,17.500768,17.786021,17.456743,17.504002,
562.5354,18.409991,18.220393,17.668659,17.635766,17.897126,17.614234,
562.8169,17.929133,18.612267,18.4399,17.9594,18.132567,17.7922,
563.0985,17.684784,18.65625,18.938855,18.163042,18.101903,17.839674,
563.3801,17.629771,18.603291,18.920562,17.949186,18.014312,17.711353,
563.6616,17.496082,18.335913,18.803115,17.674197,17.845298,17.40388,
563.9432,18.296613,18.28125,18.404949,17.850781,18.188801,17.444097,
564.2247,18.061006,18.330027,18.410054,18.101358,18.183696,17.419973,
564.5063,17.795366,18.130549,18.271677,18.369451,18.014116,17.66683,
564.7879,17.75,17.92457,18.034844,18.483477,17.646914,17.681035,
565.0694,17.883718,18.05329,17.79046,18.32171,17.196956,17.745395,
565.3510,18.174913,18.599825,17.697167,18.03417,17.235164,17.78125,
565.6325,17.926317,18.770743,17.771014,17.853986,17.583919,17.760372,
565.9141,17.689482,18.467583,17.873018,17.792327,18.001167,17.689482,
566.1957,18.162355,18.215172,17.769991,18.053768,18.370371,17.773043,
566.4772,18.431235,18.193765,17.537442,18.237507,18.29367,17.63742,
566.7588,18.334059,18.345084,17.347261,18.123666,18.15625,17.229283,
