,Live Spectrum 10-11-2023 10:05:20 - Spikes removed,Live Spectrum 10-11-2023 10:05:23 - Spikes removed,Live Spectrum 10-11-2023 10:05:24 - Spikes removed,Live Spectrum 10-11-2023 10:05:24 - Spikes removed,Live Spectrum 10-11-2023 10:05:25 - Spikes removed,
392.4723,17.22699,17.192897,16.831534,17.191476,16.949716,
392.7538,17.434118,17.17652,16.86402,16.931592,16.815882,
393.0354,17.349502,17.080001,16.917999,16.800751,17.136995,
393.3169,17.12218,16.940353,17.028397,16.985768,17.426121,
393.5985,16.679406,16.90625,17.110387,17.086443,17.301146,
393.8801,16.436714,16.90625,17.150157,16.993122,17.124214,
394.1616,16.485346,17.196269,17.15625,17.021481,16.777365,
394.4432,16.610273,17.360273,17.183818,17.169091,16.608477,
394.7248,16.711297,17.317468,17.417626,17.072437,16.680047,
395.0063,16.838581,17.162711,17.587289,16.942669,16.957121,
395.2879,17.466641,16.689081,17.157726,17.311235,17.217907,
395.5694,17.239243,16.532326,17.150871,17.213371,17.28125,
395.8510,16.932997,16.585015,17.002252,17.057997,17.267741,
396.1326,16.898954,16.902376,17.038094,16.976046,17.090328,
396.4141,17.107511,17.120413,17.112098,16.799598,17.034977,
396.6957,17.1875,17.065016,17.230244,16.940731,16.857759,
396.9772,17.173697,16.909895,17.267447,17.107553,16.746743,
397.2588,17.189404,16.893005,17.081892,16.971089,16.729656,
397.5404,17.31064,17.051445,16.696694,16.511055,17.058833,
397.8219,17.135584,16.936997,16.801413,16.780496,17.021671,
398.1035,17.024953,17.005169,17.026081,17.003148,16.766635,
398.3851,16.868468,16.956627,17.225753,16.986935,16.561559,
398.6666,16.867367,17.072401,17.457301,16.806416,16.402434,
398.9482,16.952334,17.095331,17.414157,16.555572,16.4375,
399.2297,16.936857,16.982767,17.281893,16.311214,16.517233,
399.5113,16.889196,17.400802,16.869109,16.335268,16.968927,
399.7929,16.929466,17.739879,16.681552,16.44256,17.190474,
400.0744,16.949498,17.514234,17.159032,16.815282,17.086496,
400.3560,16.876471,17.304535,17.334314,17.051593,17.001471,
400.6375,16.886608,17.207142,17.226783,17.019642,16.925892,
400.9191,16.92876,17.16499,17.11997,17.02251,16.81621,
401.2007,17.008257,17.132664,17.140922,16.913321,16.592564,
401.4822,17.154532,17.051031,17.353501,16.850344,16.481937,
401.7638,17.05851,17.674293,16.325938,16.99808,16.854576,
402.0453,17.024644,17.544681,16.254442,17.004468,16.991064,
402.3269,17.094283,17.165956,16.782316,17.027837,16.916489,
402.6085,17.298321,17.038339,17.045958,17.175685,16.90625,
402.8900,17.402295,17.240772,17.182227,17.247363,16.846387,
403.1716,17.251393,17.373885,17.094586,17.219029,16.812779,
403.4532,17.15625,17.308721,16.964971,17.128023,16.719506,
403.7347,17.090202,17.209802,16.826781,17.26071,16.748215,
404.0163,17.063548,18.031946,17.068119,17.434691,16.746843,
404.2978,17.120125,17.344996,17.136485,17.410078,17.065705,
404.5794,17.122804,16.891723,17.233277,17.45687,17.317342,
404.8610,17.263696,16.871014,17.330054,17.5625,17.314493,
405.1425,17.153224,17.248394,17.399395,17.54879,17.180645,
405.4241,16.999834,17.640375,17.41427,17.452875,17.219083,
405.7056,16.959337,17.393825,17.469315,17.321348,17.450489,
405.9872,17.15277,17.30206,17.37152,17.422443,17.582173,
406.2688,17.194687,17.719961,17.521641,17.453085,17.581718,
406.5503,17.043049,17.639661,17.550701,17.246496,17.452804,
406.8319,17.203001,17.31684,17.544023,17.560888,17.387773,
407.1135,17.310059,17.324915,17.548758,17.847517,17.337542,
407.3950,17.084563,17.691168,17.560661,17.606626,17.294116,
407.6766,16.874766,17.843594,17.59375,17.187032,17.375078,
407.9581,16.947428,17.515366,17.643603,17.033236,17.422868,
408.2397,16.672153,17.33395,17.511834,17.203032,17.367234,
408.5213,16.417792,17.375,17.523083,17.386542,17.3125,
408.8028,16.799388,17.316652,17.683348,17.534747,17.273601,
409.0844,17.020383,17.2201,17.7799,17.71605,17.270383,
409.3659,17.180436,17.230125,17.748563,17.717313,17.302562,
409.6475,17.294473,17.338946,17.71875,17.554082,17.356973,
409.9291,17.405122,17.513934,17.788217,17.245289,17.513934,
410.2106,17.38936,17.442151,17.8125,17.10811,17.53843,
410.4922,17.300062,17.830898,17.437811,17.343543,17.606188,
410.7738,17.462436,17.859849,17.421401,17.328599,17.521465,
411.0553,17.794617,18.138367,17.732117,17.3125,17.392866,
411.3369,17.871428,18.270534,17.78125,17.450891,17.458034,
411.6184,17.532183,18.195546,17.92409,17.554454,17.583022,
411.9000,17.382188,17.686797,17.878594,17.533047,17.564297,
412.1816,17.223334,18.080916,17.814333,17.500917,17.441167,
412.4631,17.343585,18.686714,17.718874,17.187913,17.468709,
412.7447,17.505803,18.408737,18.407079,17.897204,17.936573,
413.0262,17.728918,18.498305,18.435805,18.237746,18.109304,
413.3078,17.893473,18.443196,18.416472,18.575862,18.390917,
413.5894,17.753411,18.088022,18.544896,18.340886,18.198282,
413.8709,17.794038,17.497149,18.686088,18.024137,18.065351,
414.1525,17.936308,17.311904,18.875,17.791468,18.291468,
414.4341,18.291654,17.498503,18.869049,17.897306,18.325898,
414.7156,18.36015,17.794687,18.9795,18.213237,18.311087,
414.9972,18.037326,18.368152,19.407793,18.615065,18.599826,
415.2787,18.317575,18.216212,19.142728,18.841212,18.956098,
415.5603,18.592695,18.11573,18.872613,18.610957,19.35302,
415.8419,18.822587,18.386285,18.728837,18.361949,19.41535,
416.1234,18.876452,19.098105,18.793602,18.629355,19.543602,
416.4050,18.9375,19.374922,18.886709,18.92959,19.718672,
416.6865,18.912475,19.593814,18.956301,19.024898,20.062691,
416.9681,19.500651,19.474512,19.230926,19.234417,20.024269,
417.2497,20.301432,19.356773,19.584636,19.591796,19.720704,
417.5312,19.922295,19.845518,20.00031,19.571561,19.964374,
417.8128,19.499777,20.062166,20.218305,19.844195,20.0625,
418.0944,19.388117,19.688913,20.077289,20.347352,20.095422,
418.3759,19.429933,19.265134,19.976317,20.79092,20.142237,
418.6575,19.788122,19.449137,20.086326,20.893008,20.22828,
418.9390,20.09387,19.987883,20.387716,20.868702,20.28125,
419.2206,20.175786,20.285178,20.695357,20.589786,20.339857,
419.5022,20.268671,20.70902,20.609572,20.782477,20.415586,
419.7837,20.607134,21.3482,20.5,21.221293,20.816315,
420.0653,20.924345,21.453534,20.456414,21.430922,21.043586,
420.3468,21.405655,21.293568,20.978373,21.446214,21.490691,
420.6284,21.6556,21.0638,21.420251,21.39095,21.7028,
420.9100,21.519436,21.048018,22.028201,21.543064,22.342988,
421.1915,21.295579,21.161455,22.1875,21.791659,22.778637,
421.4731,22.192153,21.569454,22.696772,21.665505,22.716432,
421.7546,22.432434,22.04901,23.20526,21.965392,22.6875,
422.0362,22.571999,22.797495,23.873046,22.972744,23.709693,
422.3178,22.510917,22.851028,24.189639,23.483944,23.957833,
422.5993,23.462807,23.834875,24.785107,24.380786,24.959875,
422.8809,24.171922,24.285741,24.69865,24.49777,25.294661,
423.1625,24.634799,24.698831,24.836089,25.361816,25.817702,
423.4440,24.139263,24.262585,24.995805,25.619127,25.874161,
423.7256,23.907302,24.654296,25.093299,25.003006,25.408505,
424.0071,24.365636,24.990636,25.576913,25.705115,25.504804,
424.2887,25.643201,26.264561,26.414744,26.733311,25.789744,
424.5703,26.173069,26.687322,26.704319,27.157961,26.077431,
424.8518,27.413928,27.68952,27.973329,28.179283,27.324757,
425.1334,27.564509,28.152812,28.452411,28.47298,27.951194,
425.4149,28.113338,28.991921,29.117226,28.726829,29.171799,
425.6965,28.176674,29.315921,29.171568,28.416462,29.381229,
425.9781,29.104013,28.953158,29.869671,28.833355,30.025921,
426.2596,29.60905,29.085449,30.319933,29.050158,30.587253,
426.5412,30.23822,30.136287,31.03774,30.355037,31.80072,
426.8228,30.476477,30.898651,31.197959,31.202954,32.117401,
427.1043,30.976897,31.695456,31.733896,32.273677,32.953029,
427.3859,31.030782,31.860073,32.371732,32.408114,33.293841,
427.6674,31.733262,32.608262,33.577012,33.319297,34.138859,
427.9490,32.472551,33.280044,34.142711,33.855712,34.375371,
428.2306,33.633866,34.300377,34.822762,33.956162,34.758866,
428.5121,34.22437,34.944494,35.430992,34.663244,35.251496,
428.7937,34.880081,35.730234,36.600153,35.368597,35.68938,
429.0752,35.397757,36.173093,37.407787,35.854419,36.05105,
429.3568,36.641461,36.957948,38.563443,37.002829,37.24297,
429.6384,37.73533,37.722804,39.240769,38.357297,38.671313,
429.9199,38.701376,38.767144,39.989622,40.159403,39.986009,
430.2015,39.297285,39.988156,40.544962,40.376799,40.327487,
430.4831,39.833333,40.89699,41.144676,40.591436,40.667824,
430.7646,40.609374,41.1875,41.921874,41.999999,41.687499,
431.0462,42.098227,42.207028,43.152686,42.90625,42.83674,
431.3277,43.597626,43.171524,44.759995,44.04657,43.783585,
431.6093,44.524176,43.614506,45.805659,45.308613,44.631608,
431.8909,45.202239,44.855331,46.555353,46.945092,46.047374,
432.1724,46.20987,45.491644,47.045526,48.350626,47.15329,
432.4540,47.030911,47.346248,48.622358,49.753177,48.060537,
432.7355,47.195166,48.714917,49.452831,50.793336,48.582056,
433.0171,48.692821,50.136918,50.07631,50.94865,49.819866,
433.2987,49.913389,50.885609,50.974733,52.010808,51.036654,
433.5802,52.380824,52.018537,52.785819,53.007209,52.201917,
433.8618,53.295082,53.452546,54.09567,53.631211,52.625,
434.1434,54.819748,55.200151,55.566735,53.634611,53.936929,
434.4249,55.9467,55.75,56.130779,55.019109,55.128776,
434.7065,57.102708,55.959509,57.622812,56.749717,57.027792,
434.9880,57.461294,57.363704,57.672918,58.179384,56.308884,
435.2696,58.781203,57.927078,58.576352,58.548609,59.114469,
435.5512,58.833702,59.134886,59.867456,59.703824,59.783136,
435.8327,60.167581,60.450058,61.618523,61.240383,61.971691,
436.1143,60.912997,60.919811,61.813876,60.937566,62.035378,
436.3958,62.025956,62.862823,63.175499,62.575041,62.77931,
436.6774,61.950783,63.004377,64.830927,62.90625,63.714604,
436.9590,62.397338,63.869078,64.844239,65.06158,65.753536,
437.2405,63.246156,65.832457,65.340026,64.569829,65.364902,
437.5221,63.456719,66.090742,65.321523,66.61516,66.241486,
437.8037,66.627495,67.156237,68.126654,68.193395,67.980554,
438.0852,67.110548,68.475786,68.637668,69.538286,69.000562,
438.3668,69.111605,69.629929,71.117268,70.069762,68.765992,
438.6483,69.64032,70.651089,70.55742,70.485208,72.002113,
438.9299,70.879027,71.787999,71.448333,71.661638,72.64468,
439.2115,71.49568,73.673857,73.143972,73.57988,73.307725,
439.4930,72.947034,74.332234,74.822921,73.148503,76.310061,
439.7746,74.306587,77.074414,76.282584,76.41083,76.001421,
440.0561,75.489797,76.251748,76.405783,75.311565,77.494461,
440.3377,76.101117,78.049429,78.141635,78.709125,77.373099,
440.6193,77.015798,79.049439,79.12776,79.158619,78.139212,
440.9008,79.59619,79.788469,80.156318,79.786198,81.132219,
441.1824,80.099096,80.11283,81.061972,81.502304,81.295195,
441.4640,81.162046,82.496748,82.576217,83.272619,82.130796,
441.7455,81.962803,82.677884,82.255314,84.724443,82.990258,
442.0271,83.672711,84.233672,83.502071,84.082909,84.974104,
442.3086,84.581389,84.309121,86.942547,84.57801,84.966483,
442.5902,85.987278,85.719571,87.60958,86.914576,87.163022,
442.8718,87.95339,87.528071,88.131885,87.926377,87.084216,
443.1533,88.002782,88.181935,88.539597,87.81554,87.708136,
443.4349,88.581037,88.924422,88.564048,88.615192,89.374183,
443.7164,91.169745,91.15767,90.547877,90.371072,89.882059,
443.9980,89.638683,91.437423,91.303301,91.264475,91.405496,
444.2796,89.310301,90.407911,90.763073,91.731035,91.704661,
444.5611,91.870243,93.685953,93.736193,93.538985,92.639233,
444.8427,93.741933,94.554359,94.756478,92.95341,94.838637,
445.1242,94.434446,95.954281,95.041866,94.041809,94.878111,
445.4058,93.865707,95.099373,94.264351,94.880623,94.729441,
445.6874,94.67892,96.841504,96.565255,96.859068,96.62214,
445.9689,95.721619,96.663504,97.203524,97.351722,96.976004,
446.2505,96.583949,97.115759,97.776483,98.433633,97.477262,
446.5321,97.191834,98.148039,99.960652,99.29083,98.515283,
446.8136,98.290067,99.583013,98.523873,98.762177,100.13814,
447.0952,98.601207,99.738456,99.594312,99.652306,100.29097,
447.3767,100.02464,100.71283,100.04676,100.27874,100.7254,
447.6583,100.44733,101.59869,100.36672,100.96205,102.37347,
447.9399,100.81052,101.61843,101.3102,101.72398,100.99968,
448.2214,101.6926,102.73738,101.85457,101.68795,102.35351,
448.5030,102.96286,103.67531,102.56235,103.90017,103.5063,
448.7845,102.75433,103.53402,103.43716,103.39188,103.64405,
449.0661,104.3801,105.33015,105.18017,104.34455,104.30692,
449.3477,105.27688,106.15934,106.2981,105.79906,105.30568,
449.6292,105.53245,106.2436,105.70005,105.69877,106.27621,
449.9108,106.65554,107.31226,106.4632,106.14173,107.14318,
450.1924,107.80231,107.62755,107.60394,107.08517,107.68173,
450.4739,107.89356,108.04782,108.11324,107.6992,107.41699,
450.7555,107.88857,109.17505,108.91845,108.09101,107.58964,
451.0370,108.75987,109.61531,109.45687,109.75531,108.25098,
451.3186,110.26109,110.64718,110.60462,111.12721,109.47984,
451.6002,110.10066,111.36885,110.64942,111.42854,110.72524,
451.8817,109.58575,111.13397,110.19199,111.59726,111.26428,
452.1633,110.87365,111.82984,112.30547,111.35098,111.36588,
452.4448,111.54661,112.23735,113.01358,112.19795,112.09825,
452.7264,111.7515,112.73713,112.46773,113.87622,113.064,
453.0080,111.81635,113.41651,113.29263,113.34087,113.69471,
453.2895,113.18131,114.03919,113.65269,113.25286,113.80181,
453.5711,113.92123,114.25544,114.17252,113.80708,114.14264,
453.8527,114.2703,115.15485,115.4357,114.56568,114.61206,
454.1342,114.40786,115.3483,115.71742,115.93001,115.19096,
454.4158,115.34539,115.13441,115.67122,116.41181,115.1079,
454.6973,115.34233,113.75822,115.27173,115.28137,114.36497,
454.9789,115.27876,115.56377,115.83158,115.74637,114.85564,
455.2605,116.10295,115.87682,116.41838,117.6331,116.00589,
455.5420,116.69647,115.62211,116.50299,116.31969,116.13538,
455.8236,114.76102,116.31696,115.2902,116.17031,115.75344,
456.1051,116.64764,117.47837,116.27334,117.96069,116.7336,
456.3867,117.12772,118.90315,117.44137,117.94448,117.85537,
456.6683,117.38654,117.75654,116.70179,117.68388,117.90246,
456.9498,116.54741,115.99597,116.94505,117.0754,117.57682,
457.2314,117.46455,117.55501,117.45705,119.05227,118.08827,
457.5130,116.99862,117.30073,117.82322,118.47731,116.69612,
457.7945,117.92296,117.79328,118.09509,118.30966,116.39121,
458.0761,118.94254,118.08871,118.39004,118.44371,117.46388,
458.3576,118.76224,117.75428,118.97184,119.78072,119.58099,
458.6392,118.12734,117.67789,118.19217,118.079,118.62235,
458.9208,118.38638,118.5823,118.68844,118.40618,118.91314,
459.2023,118.7478,119.18882,120.1281,120.10037,119.41901,
459.4839,119.14531,118.74876,119.94126,120.34063,118.63877,
459.7654,118.45382,118.03926,118.97188,118.43859,118.67031,
460.0470,119.83771,119.3311,119.97203,119.29624,120.75056,
460.3286,119.56911,120.42846,120.55957,119.83814,120.56911,
460.6101,118.96718,119.57297,120.36505,119.60667,120.72189,
460.8917,119.15139,119.02628,119.65938,120.4295,119.57039,
461.1733,120.27039,121.63567,120.71298,122.51249,120.83305,
461.4548,119.78456,120.99834,121.10956,121.70092,121.06397,
461.7364,119.73497,120.60973,118.29759,121.90017,120.44406,
462.0179,119.31595,120.04148,119.47942,121.58116,120.58864,
462.2995,120.86911,121.84209,120.94131,121.50141,121.87699,
462.5811,119.56358,120.67394,122.02508,121.31587,121.9389,
462.8626,120.68479,120.82299,121.24631,121.22593,121.1217,
463.1442,120.12258,120.5714,120.81649,121.12194,121.75334,
463.4257,120.63983,121.55684,122.46025,123.01609,122.34067,
463.7073,119.87211,120.82319,121.3231,121.82579,122.09505,
463.9889,120.28212,121.71131,120.48165,119.94243,121.75415,
464.2704,120.2217,120.99364,120.47382,120.97068,120.89694,
464.5520,120.13143,120.96697,122.33683,122.1877,122.92148,
464.8335,120.14994,121.18086,120.69297,120.78543,121.60489,
465.1151,119.95588,120.9182,120.43175,120.77573,120.92463,
465.3967,120.76144,122.35291,119.77057,121.07622,121.90626,
465.6782,120.71619,121.65799,121.81629,122.18576,121.44908,
465.9598,118.75454,120.51878,120.99987,120.76399,121.50946,
466.2414,117.90525,120.00707,119.69484,120.98587,121.68976,
466.5229,120.06056,121.39363,122.17664,121.61038,122.12749,
466.8045,119.48578,120.87276,121.85835,122.20584,120.80877,
467.0860,119.45578,119.45281,118.0808,119.61162,118.95664,
467.3676,119.00969,118.85202,119.45439,120.5538,120.56044,
467.6492,119.86402,119.99788,119.2591,119.14065,121.20172,
467.9307,118.14128,120.56155,119.9558,120.13129,120.34132,
468.2123,117.56775,118.22972,119.13565,120.32814,118.33376,
468.4938,118.02726,120.46497,120.97373,119.16386,120.76204,
468.7754,119.5383,119.92694,119.62147,120.82189,121.57422,
469.0570,117.26766,117.85603,120.04208,119.82326,120.05087,
469.3385,116.04498,118.18368,117.92609,117.87959,118.85596,
469.6201,117.51373,120.26256,119.23924,119.77608,120.5058,
469.9017,119.13278,120.28173,119.64172,120.6628,119.84034,
470.1832,116.59715,118.76369,118.22764,117.4695,118.04245,
470.4648,116.27927,118.92404,117.4122,117.9616,118.70409,
470.7463,117.6929,121.09714,119.22382,121.02323,118.68918,
471.0279,118.57558,119.97991,119.66885,120.41462,118.89553,
471.3095,115.17319,115.91158,118.16996,117.02392,117.26022,
471.5910,117.97465,116.84944,117.79962,118.49471,118.19499,
471.8726,118.61588,118.16583,119.30247,119.27076,117.71236,
472.1541,114.75127,118.90477,117.69242,120.1185,118.76923,
472.4357,114.97615,118.25129,116.75999,115.32993,117.47134,
472.7173,114.56303,117.48275,117.67315,117.73801,116.52298,
472.9988,116.20933,119.83859,117.25463,119.62016,119.69996,
473.2804,115.26754,118.21376,118.4155,117.94147,117.03488,
473.5620,114.20477,117.1781,116.48068,117.97345,115.48145,
473.8435,114.16975,116.09727,114.06047,116.15441,114.40089,
474.1251,115.55517,116.98336,116.8027,117.53322,117.06578,
474.4066,115.70079,115.57394,116.10566,115.667,116.75351,
474.6882,113.32757,113.99845,112.98316,113.16711,115.12323,
474.9698,112.24037,113.56675,114.51096,115.65465,113.29305,
475.2513,113.92093,115.89009,117.09537,115.99098,116.70353,
475.5329,112.6111,114.08413,114.9769,116.12951,115.97279,
475.8144,111.00475,112.46009,111.91127,112.21958,112.93809,
476.0960,110.96859,112.94583,111.54904,113.40914,112.41522,
476.3776,110.17098,113.0625,112.68569,113.87921,114.41194,
476.6591,108.90905,111.19216,111.29857,113.98641,112.39872,
476.9407,107.22397,109.00652,109.50977,108.63479,108.7702,
477.2223,108.43521,109.43406,110.50316,109.63848,110.21847,
477.5038,108.6875,110.0951,112.36982,110.71439,111.44129,
477.7854,106.53336,108.85779,109.33197,108.34389,109.67896,
478.0669,104.90815,105.91636,106.78491,106.79093,106.90066,
478.3485,104.97915,107.18737,107.10033,107.62777,106.25664,
478.6301,105.50768,108.0823,108.19807,108.65948,108.36267,
478.9116,103.7972,105.41341,106.41993,107.57076,106.42505,
479.1932,102.01847,102.21665,103.66295,104.31135,101.83375,
479.4747,101.82894,104.06073,103.61347,104.06577,103.72025,
479.7563,102.76274,104.5,103.97633,104.17751,104.7964,
480.0379,100.05588,101.38261,102.24989,102.40614,101.86745,
480.3194,97.487753,99.579129,100.54733,100.52065,98.667943,
480.6010,98.032147,99.604416,99.890251,102.51261,101.04964,
480.8826,98.296741,100.15019,99.942485,101.40893,99.701218,
481.1641,95.227483,98.176039,97.920713,97.956884,96.849671,
481.4457,93.663187,95.940573,96.388495,95.115338,96.964125,
481.7272,93.623372,96.335612,95.718153,97.130208,97.557617,
482.0088,92.885585,96.988088,95.753444,96.98834,97.245229,
482.2904,91.438536,94.456508,92.683131,93.284754,94.723843,
482.5719,89.931446,91.655043,89.422809,90.713828,91.91651,
482.8535,89.630824,91.35966,92.022028,90.71932,92.245315,
483.1350,90.156987,92.140899,92.825998,91.167158,92.462833,
483.4166,87.202425,89.284148,90.118233,90.619093,90.046068,
483.6982,83.703697,85.822584,87.960539,86.698223,86.955065,
483.9797,83.206491,85.456664,86.542302,86.757594,86.644164,
484.2613,84.646032,86.653061,87.054053,87.249291,86.344813,
484.5428,83.709314,85.348964,85.785568,85.947352,85.753582,
484.8244,80.286291,82.268855,82.268121,82.035557,80.930162,
