,Live Spectrum 10-11-2023 10:02:35 - Spikes removed,Live Spectrum 10-11-2023 10:02:39 - Spikes removed,Live Spectrum 10-11-2023 10:02:41 - Spikes removed,Live Spectrum 10-11-2023 10:02:42 - Spikes removed,Live Spectrum 10-11-2023 10:02:43 - Spikes removed,
395.2879,16.782093,16.999684,17.000316,16.719172,16.920248,
395.5694,16.725204,16.678894,17.005379,16.497849,16.991622,
395.8510,16.915256,16.432997,17.149495,16.469022,17.09375,
396.1326,17.003874,16.402376,17.038546,16.875,17.086906,
396.4141,16.721618,16.670871,16.866686,16.824542,17.054186,
396.6957,16.357759,16.971981,16.965519,16.559984,17.147272,
396.9772,16.350264,17.138803,16.819401,16.742711,16.941145,
397.2588,16.577649,17.17945,16.884002,16.865046,16.706892,
397.5404,16.59561,17.183833,17.036777,16.637861,16.330889,
397.8219,16.832663,17.280999,17.083668,16.645414,16.395666,
398.1035,16.954135,17.332284,16.988534,16.75,16.471898,
398.3851,16.837218,17.022835,16.867997,16.674435,16.53125,
398.6666,16.753816,16.621184,16.636449,16.589934,16.572401,
398.9482,16.792922,16.700753,16.486747,16.714006,16.639834,
399.2297,17.034465,16.765947,16.341821,16.876286,16.70409,
399.5113,16.914644,16.849464,16.335268,17.261517,16.511251,
399.7929,16.832742,16.888095,16.388095,17.458629,16.403276,
400.0744,17.053011,16.797993,16.452007,17.175229,16.699771,
400.3560,17.084314,16.688971,16.438971,16.970221,16.925122,
400.6375,16.891067,16.441958,16.341962,16.9375,17.247329,
400.9191,16.69995,16.32124,16.35752,17.02754,17.217429,
401.2007,16.727007,16.3125,16.492929,17.0625,17.085493,
401.4822,16.774656,16.3125,16.703844,17.0625,16.865249,
401.7638,16.729807,16.183891,17.290156,16.882448,16.96683,
402.0453,16.906223,16.316942,17.031303,16.790186,16.973218,
402.3269,17.104522,16.789142,16.746054,16.976109,16.829565,
402.6085,17.182774,16.84375,16.574315,17,16.841387,
402.8900,17.00791,16.903613,16.592432,17.059863,16.694092,
403.1716,16.907086,16.813336,16.717635,17.403185,16.935271,
403.4532,17.128779,17.166075,16.877267,17.339971,16.940523,
403.7347,17.263399,17.525013,16.947329,17.164294,17.050004,
404.0163,16.982796,16.903441,16.607796,16.789678,16.840941,
404.2978,17.136485,16.867343,16.753828,16.909455,16.816328,
404.5794,17.223592,16.759234,16.795777,17.141723,16.882489,
404.8610,17.232446,16.404385,16.880851,17.027392,17.117155,
405.1425,17.128829,16.166131,16.940526,16.779027,17.21875,
405.4241,17.07052,16.359625,17.109625,16.421792,17.132355,
405.7056,17.222892,16.535392,17.267696,16.339608,16.813065,
405.9872,17.233807,16.605327,17.34201,16.348366,16.607067,
406.2688,17.094961,16.584141,17.265585,16.627422,16.597383,
406.5503,17.085455,16.707594,16.964603,16.87979,16.863844,
406.8319,16.994296,16.894841,17.059524,17.09375,17,
407.1135,16.962542,16.996233,17.349958,17.09375,16.972517,
407.3950,16.977937,17.045955,17.261037,17.064339,16.996321,
407.6766,16.999766,17.031172,16.702228,17.078242,17.093828,
407.9581,16.789926,17.066471,16.360368,17.374266,17.224707,
408.2397,16.705067,17.054734,16.743898,17.014054,16.680104,
408.5213,16.811302,16.888938,17.01274,16.636542,16.520687,
408.8028,17.030594,16.676355,16.961101,16.823645,16.886145,
409.0844,17.023084,16.430684,16.99865,17.089699,16.622235,
409.3659,16.69169,16.237189,17.201748,17.272749,16.458812,
409.6475,16.540264,16.343155,17.370196,17.3125,16.891241,
409.9291,16.554406,16.498872,17.174694,17.289344,17.016189,
410.2106,16.730989,16.747879,16.877121,17.20904,16.494533,
410.4922,16.881167,16.937396,16.687604,17.212479,16.568563,
410.7738,16.880366,16.916982,16.682134,17.166982,16.599116,
411.0553,16.79465,16.959817,16.955334,17.022333,16.888367,
411.3369,16.642859,16.802681,17,16.972322,17.131247,
411.6184,16.48216,16.524138,17.085704,16.940182,17.213386,
411.9000,16.557109,16.411641,17.152656,16.996406,17.277656,
412.1816,16.4715,16.042251,17.034917,17.030333,16.886917,
412.4631,16.562376,16.187293,16.968833,17.124876,16.656539,
412.7447,16.905421,16.631633,16.815816,16.990444,16.878316,
413.0262,16.883473,16.888557,16.9375,16.883674,16.998305,
413.3078,17.044027,17.117334,16.934945,16.804249,16.978972,
413.5894,17.197734,17.027839,16.899427,17.079557,17.127864,
413.8709,17.268462,16.970162,16.835225,17.205962,17.410513,
414.1525,17.151737,16.771032,16.83234,17.130109,17.38641,
414.4341,16.915194,16.748503,17.087799,17.162201,17.095247,
414.7156,16.748587,16.875,17.0625,17.139988,16.948388,
414.9972,16.991609,16.821663,17.115837,16.96875,16.897859,
415.2787,17.096288,16.597122,17.17144,16.960303,16.943409,
415.5603,17.159691,16.363344,16.856461,16.9375,16.86573,
415.8419,17.0534,16.157238,16.792325,16.927413,16.8841,
416.1234,16.979651,16.159153,16.902608,16.917151,17.001452,
416.4050,16.964873,16.328086,17.128955,16.949209,17.0625,
416.6865,17.006352,16.468814,16.831047,16.993775,17.075013,
416.9681,16.836769,16.695617,16.784173,17.084497,17.000568,
417.2497,16.617841,16.860894,17.040364,17.212674,16.762152,
417.5312,16.97927,16.784167,16.9375,17.221667,16.535626,
417.8128,17.078069,16.797153,16.859097,16.999443,16.4375,
418.0944,17.029578,17.006688,16.863555,16.67914,16.453961,
418.3759,16.982763,17.211183,16.954737,16.514013,16.57217,
418.6575,17.058788,17.407303,17.058788,16.355939,16.764296,
418.9390,17.143774,17.40613,17.200096,16.381418,16.824976,
419.2206,17.097643,17.207,17.367214,16.644571,16.714822,
419.5022,17.184257,17.165586,17.376622,16.729707,16.169223,
419.7837,17.376272,17.124364,17.301659,16.676659,15.801024,
420.0653,17.306741,17.006578,17.259457,16.525491,16.229449,
420.3468,17.069709,16.923677,16.957027,16.761723,16.460036,
420.6284,16.790525,16.882975,16.867025,17.037925,16.142899,
420.9100,16.766768,16.995046,16.899009,17.261814,16.247332,
421.1915,16.904943,17.080727,16.930989,17.510409,16.881489,
421.4731,17.013891,16.966432,16.835646,17.358791,16.547442,
421.7546,16.90033,16.885132,16.864868,17.364868,16.542236,
422.0362,16.9019,16.8481,16.982599,17.509499,16.5625,
422.3178,16.878639,16.816139,17,17.337972,16.617722,
422.5993,16.988271,16.755864,17.113271,17.029321,16.794907,
422.8809,17.1451,16.72098,16.9799,16.82588,16.89956,
423.1625,17.245403,16.540443,17.117339,17.020525,16.935968,
423.4440,17.432466,16.592072,17.155411,17.244127,16.998322,
423.7256,17.095404,16.407152,16.720855,17.374399,16.9689,
424.0071,17.150912,16.818372,16.749466,17.27698,16.877669,
424.2887,16.841323,17.157463,16.72239,17.030037,17.02761,
424.5703,16.773696,17.142175,16.8125,17.007554,16.92428,
424.8518,16.651132,16.422145,16.817618,17.125,16.731546,
425.1334,16.596975,16.253225,16.871775,17.108873,16.868549,
425.4149,16.628887,16.30846,16.84375,16.949314,16.843598,
425.6965,16.688062,16.495455,16.871017,16.767055,16.967065,
425.9781,16.854211,16.499934,17.078026,16.520789,16.411447,
426.2596,16.773383,16.667942,17.330037,16.660075,16.4375,
426.5412,16.88798,16.71875,17.38678,16.83197,16.43101,
426.8228,16.973147,16.711621,17.134264,16.891991,16.427638,
427.1043,17.054927,16.648677,16.515721,16.867044,16.515529,
427.3859,16.895523,16.522855,16.426773,16.979477,16.629664,
427.6674,16.772228,16.518044,16.366631,17.129837,16.821522,
427.9490,16.769288,16.668583,16.432493,17.141599,16.747311,
428.2306,16.884331,16.926773,16.240204,17.061104,16.418373,
428.5121,17.0095,16.903501,16.145375,17.260875,16.176625,
428.7937,16.853912,16.861637,16.125,17.200863,16.282572,
429.0752,16.704603,16.975823,16.366767,17.0625,16.5,
429.3568,16.87007,16.924811,16.864198,17.252829,16.41118,
429.6384,17.026569,16.826543,17.057819,17.584388,16.374242,
429.9199,16.993119,16.690998,17.121502,17.531365,16.819151,
430.2015,16.920713,16.555006,17.02608,17.259293,17.13197,
430.4831,16.922454,16.618056,16.844907,16.944444,17.076389,
430.7646,16.828125,17.046875,16.6875,16.640625,17.171875,
431.0462,16.75,17.362247,16.513902,16.53125,17.267348,
431.3277,16.682922,17.269806,16.485519,16.682175,17.396347,
431.6093,16.607665,17.020989,16.53467,16.864506,17.416744,
431.8909,16.629543,16.848016,16.651984,16.995734,17.178136,
432.1724,16.600888,16.707434,16.700296,16.914868,16.975888,
432.4540,16.676542,16.65625,16.630479,16.907535,17.260619,
432.7355,16.652221,16.79314,16.808863,17.086084,17.351416,
433.0171,16.734452,16.875,16.9576,17.216551,17.100348,
433.2987,16.895062,16.792438,16.824266,17.311922,16.917438,
433.5802,17.106913,16.68647,16.262938,17.21669,16.832647,
433.8618,17.339459,16.699667,15.900999,17.177958,16.899334,
434.1434,17.428486,16.696514,16.043875,17.120792,16.981972,
434.4249,17.391981,16.733019,16.420874,17.184788,17.091038,
434.7065,17.281885,16.633606,16.484692,17.311865,16.636146,
434.9880,17.321381,16.688925,16.540131,17.34375,16.801863,
435.2696,17.222227,16.961797,16.732633,17.222227,16.90625,
435.5512,17.336368,17.180118,16.78125,17.113066,16.509268,
435.8327,17.299058,17.193436,16.755936,17.22032,16.229052,
436.1143,17.28125,17.161688,16.775812,17.353249,16.368186,
436.3958,17.123411,17.051024,16.86017,17.532839,16.879768,
436.6774,16.93297,17.004453,16.982187,17.64289,16.995547,
436.9590,17.31549,17,17.136413,17.437989,16.699891,
437.2405,17.319471,17.166587,17.045192,17.517308,16.822837,
437.5221,16.973593,17.131016,16.833554,17.418281,17.09793,
437.8037,16.9375,16.895273,16.869932,17.348818,17.326011,
438.0852,16.412163,16.553961,16.758258,16.935155,17.227008,
438.3668,16.463952,16.323694,16.898254,16.876599,17.011194,
438.6483,16.679535,16.432949,16.785801,16.875,16.969888,
438.9299,16.809778,17.018319,16.842389,16.966708,16.907611,
439.2115,16.440229,16.721024,17.309089,17.247954,16.937273,
439.4930,16.844859,16.811391,17.249113,17.342641,16.968972,
439.7746,17.004667,16.650249,17.123,17.180832,16.997333,
440.0561,17.21875,16.372785,17.032358,16.869461,16.878323,
440.3377,17.203303,16.318679,17.065589,16.71875,16.964116,
440.6193,16.902295,16.473096,17.115112,16.744458,16.869067,
440.9008,16.834124,17.036097,16.961531,17.141845,16.771624,
441.1824,16.752726,17.383811,16.900482,17.338087,16.693057,
441.4640,17.087246,16.56052,17.182267,17.25198,17.065752,
441.7455,17.034919,16.808831,17.428264,16.96331,17.112095,
442.0271,17.050254,16.78125,17.597832,16.707909,17.233672,
442.3086,16.959768,16.767778,17.580092,16.870695,17.147454,
442.5902,16.935624,16.6875,17.268439,17.041041,17.300833,
442.8718,17.114936,16.661017,16.978284,17.014301,17.385064,
443.1533,17.230137,16.554024,16.724444,16.573758,17.28125,
443.4349,17.26299,16.595385,16.847384,16.453308,17.305596,
443.7164,17.213402,16.350226,17.230573,16.899774,17.399774,
443.9980,17.346803,16.381861,17.115086,16.909303,17.375,
444.2796,17.504959,16.435217,16.997717,17.03125,17.338791,
444.5611,17.571666,16.554107,17.078512,17.069346,17.195893,
444.8427,17.390265,16.664962,17.023258,17.147538,17.117008,
445.1242,17.285217,16.806336,16.983276,17.039612,17.09375,
445.4058,17.116273,16.866273,16.893863,17.02759,17.119932,
445.6874,17.075572,16.93464,16.917585,17.064746,17.169322,
445.9689,17.03125,17.118463,17.27834,17.412787,17.125,
446.2505,17.080253,17.001848,17.333949,17.470598,17.095598,
446.5321,17.268704,16.907048,17.353102,17.426551,16.970347,
446.8136,17.447997,16.81226,17.458493,17.353287,16.81226,
447.0952,17.414555,16.760839,17.456644,17.059967,16.75,
447.3767,17.245436,16.825959,17.285582,16.926323,16.783532,
447.6583,17.078953,16.894738,17.021393,16.90625,16.901309,
447.9399,16.917102,16.946055,16.559529,16.870722,16.917102,
448.2214,16.732572,17.111178,16.251953,16.982872,16.817758,
448.5030,16.643758,17.212485,16.562462,17.324955,16.912477,
448.7845,16.650623,17.262812,16.720309,17.335006,17.032809,
449.0661,16.726881,17.215614,16.970026,17.069356,17.085619,
449.3477,16.808128,17.125,17.1875,17.01376,17.058128,
449.6292,16.67879,17.028774,17.118767,17.224983,17.107497,
449.9108,16.384446,16.892199,17.073402,17.10174,17.110949,
450.1924,16.324303,16.875,17.110649,16.915505,17.151154,
450.4739,16.43359,16.787115,16.97657,17.073237,17.16016,
450.7555,16.5,16.567979,16.798929,17.14131,17.07881,
451.0370,16.5,16.483187,16.780458,17.018396,17.077729,
451.3186,16.484486,16.639851,16.595299,16.689049,17.047207,
451.6002,16.610913,16.765796,16.438183,16.46875,16.936817,
451.8817,16.958957,16.733029,16.612515,16.549118,16.858926,
452.1633,17.401464,16.671152,16.669707,16.772129,16.909141,
452.4448,17.109844,17.05508,16.841033,16.723453,17.05184,
452.7264,16.740673,17.338712,17.014365,16.646923,17.260076,
453.0080,17.035416,17.246955,16.93141,16.71875,17.426442,
453.2895,17.27097,17.149124,16.892407,16.910222,17.486157,
453.5711,17.418472,17.146736,16.853264,17.115486,17.429352,
453.8527,17.374603,17.223328,16.740845,17.281647,17.392914,
454.1342,17.135954,17.268162,16.77831,17.266028,17.478898,
454.4158,16.920811,17.244437,16.84375,17.113874,17.549656,
454.6973,17.067517,17.162808,16.84375,16.969264,17.376028,
454.9789,17.011022,17.143884,16.938172,16.944019,17.287769,
455.2605,16.836764,17.022425,17.152943,16.949632,17.197793,
455.5420,16.928586,16.744023,17.366086,16.898805,17.144348,
455.8236,17,16.448835,17.261335,16.933722,16.960511,
456.1051,16.821832,16.442732,17.017675,16.869768,16.764564,
456.3867,16.778796,16.700154,16.917485,16.512269,16.758781,
456.6683,16.913654,16.913654,16.926481,16.161673,16.862173,
456.9498,17.254945,17.398043,16.978385,16.369138,16.640497,
457.2314,17.241045,17.335891,17.123904,16.551901,16.520651,
457.5130,17.135395,16.832962,17.208355,16.708486,16.48954,
457.7945,17.251337,16.550969,17.302975,16.865475,16.574031,
458.0761,17.546289,16.670028,17.301243,16.927504,16.795028,
458.3576,17.591908,16.857237,17.302697,16.980395,16.917895,
458.6392,17.302849,16.949525,17.3125,17.021638,16.980775,
458.9208,16.772839,16.881453,17.268851,17.009426,17.109121,
459.2023,16.68178,17.305906,16.963903,17.330111,16.782124,
459.4839,16.807498,17.433439,16.888124,17.180319,16.647187,
459.7654,17.022655,17.272071,17.107518,16.704691,16.745702,
460.0470,17.206428,17.241286,17.277643,16.539964,16.848857,
460.3286,17.000249,17.25,17.3125,16.599364,16.829591,
460.6101,16.814769,17.31861,17.24389,16.69361,16.721019,
460.8917,16.712154,17.366782,17.034493,16.465397,16.664468,
461.1733,16.594738,17.259047,16.829606,16.050331,16.517106,
461.4548,16.632537,16.821874,16.991361,16.988053,16.84228,
461.7364,16.703244,16.617009,17.22698,17.226264,17.250716,
462.0179,16.884266,16.782911,17.32854,17.116565,17.485621,
462.2995,16.9375,16.915119,17.034484,17.046171,17.483671,
462.5811,17.22467,17.105016,16.9375,17.390212,17.325165,
462.8626,17.288432,17.059976,17.033774,17.379658,17.064634,
463.1442,17.426466,17.249074,17.401337,17.004913,17.266229,
463.4257,17.517417,17.434167,17.816334,16.76025,17.538417,
463.7073,17.384486,17.273065,17.955171,16.841053,17.398065,
463.9889,17.34375,17.169581,17.845827,16.530816,17.540426,
464.2704,17.220225,16.95861,17.51604,16.58573,17.54434,
464.5520,17.113034,16.931072,16.891415,16.99733,17.059632,
464.8335,16.669844,16.962436,16.450772,16.994007,16.588401,
465.1151,16.5625,16.943704,16.375,16.517925,16.5,
465.3967,16.763721,16.836889,16.676832,16.481708,16.977901,
465.6782,16.863012,16.761988,17.002561,16.702049,17.573616,
465.9598,17.610329,17.434616,16.580733,16.648575,16.901459,
466.2414,17.450363,17.466486,16.621467,16.497736,16.769656,
466.5229,17.145085,17.233131,16.681796,16.80085,17.036711,
466.8045,17.145022,17.008047,16.790044,16.823728,17.145022,
467.0860,17.001914,16.96875,16.966836,16.889668,17.079082,
467.3676,16.684885,16.96875,16.87097,16.90625,16.985082,
467.6492,16.495571,17.124065,17.128494,17.165108,17.072293,
467.9307,16.650487,17.104325,17.291349,17.140863,17.119712,
468.2123,17.025963,17.171857,17.390607,17.098964,16.70843,
468.4938,16.832695,16.95255,17.275722,17.067644,16.572789,
468.7754,16.807422,16.566012,17.25,17.141016,16.771877,
469.0570,16.838735,16.631177,17.197529,17.261192,16.864971,
469.3385,17.133,16.9455,17.161205,17.228659,16.743523,
469.6201,17.503725,17.026352,17.208954,17.086989,16.797806,
469.9017,17.404067,16.7936,16.9811,16.904067,16.786094,
470.1832,17.216266,16.432532,16.9375,16.875,16.728339,
470.4648,17.1875,16.905051,16.592967,17.405051,17.195796,
470.7463,17.267138,17,16.743619,17.420362,17.387435,
471.0279,17.201491,17.106346,17.100288,17.459423,17.40625,
471.3095,17.160876,17.098376,17.129626,17.229138,17.379626,
471.5910,17.209565,17.120407,17.098343,17.107528,17.428315,
471.8726,17.432254,16.911496,17.040374,17.040374,17.250684,
472.1541,17.575611,16.955146,17.298404,17.138111,17.138604,
472.4357,17.861145,16.861792,17.530927,17.12951,17.231958,
472.7173,17.504844,17.271917,17.187854,17.312323,16.768312,
472.9988,17.410722,17.370528,16.991109,17.557975,16.955281,
473.2804,17.299079,17.375,16.96875,17.647335,17.348304,
473.5620,17.442074,17.267784,17.156378,17.495426,17.620682,
473.8435,17.575998,17.169564,17.455621,17.200629,17.629438,
474.1251,17.513299,17.075799,17.553634,17.129433,17.410464,
474.4066,17.28545,16.84795,17.34795,17.393188,17.348181,
474.6882,17.035461,16.866135,17.097961,17.759308,17.397385,
474.9698,16.731873,17.223566,16.928436,17.544373,16.762744,
475.2513,17.089575,17.361665,17.093885,17.794855,16.81708,
475.5329,17.558162,17.482176,17.151794,17.84375,17.218867,
475.8144,17.81246,17.47322,17.23659,17.495609,17.44193,
476.0960,18.111379,17.227884,17.142948,17.303686,17.629327,
476.3776,17.969052,16.893332,16.991287,17.521933,17.789963,
476.6591,17.857343,17.004065,16.995469,17.5625,17.839219,
476.9407,17.817057,17.404946,17.053385,17.509115,17.603517,
477.2223,17.652523,17.335435,17.302466,17.68664,17.37586,
477.5038,17.784781,17.791842,17.476901,17.71875,17.42364,
477.7854,17.8125,18.087754,17.819131,17.612373,17.597066,
478.0669,17.706279,18.018779,18.007777,17.646861,17.598445,
478.3485,17.60796,17.655328,17.766117,17.947896,17.302104,
478.6301,17.540814,17.59375,17.71875,17.920596,17.117659,
478.9116,17.66335,17.937209,17.533811,17.615631,17.14659,
479.1932,18.030293,18.316424,17.579106,17.298813,17.15625,
479.4747,17.90955,17.322427,17.620064,17.092114,17.656222,
479.7563,18.032542,17.650139,17.88757,16.983729,17.855028,
480.0379,18.219679,18.247734,18.251858,17.256912,17.875,
480.3194,18.145468,18.448282,18.260234,17.678363,17.665935,
480.6010,18.125,17.921352,18.015401,17.932466,18.015999,
480.8826,18.176994,17.318556,17.838765,17.396815,18.405715,
481.1641,18.161575,17.400222,17.656953,17.670118,18.416901,
481.4457,18.052854,17.851083,17.495755,17.956792,17.91512,
481.7272,18.185872,18.169434,18.13878,18.747342,18.353678,
482.0088,18.321505,17.98755,18.101428,18.572295,18.443061,
482.2904,18.138916,18.014313,17.806457,18.269561,18.386291,
482.5719,17.762032,18.618135,17.801033,18.422884,18.579134,
482.8535,17.89091,18.724574,18.041336,18.316193,18.82841,
483.1350,18.342824,18.085432,18.245746,18.103921,18.748336,
483.4166,18.387027,17.73561,18.306486,18.213918,18.340206,
483.6982,17.997947,18.064553,18.211953,18.65219,17.84781,
483.9797,18.156595,18.631905,18.112397,18.925241,18.350827,
484.2613,18.21875,18.575496,18.118679,19.018608,18.824079,
484.5428,18.342854,18.431966,18.125,19.006429,18.831787,
484.8244,18.745645,18.332121,18.075581,18.777613,18.985468,
485.1060,19.188088,18.410882,17.939522,18.374412,18.834486,
485.3875,19.379164,18.706763,17.90625,18.354685,18.732293,
