,Live Spectrum 26-10-2023 13:44:50,Live Spectrum 26-10-2023 13:45:29,Live Spectrum 26-10-2023 13:45:59,Live Spectrum 26-10-2023 13:46:43,Live Spectrum 26-10-2023 13:47:13,Live Spectrum 26-10-2023 13:48:13,Live Spectrum 26-10-2023 13:49:37,Live Spectrum 26-10-2023 13:50:32,Live Spectrum 26-10-2023 13:51:07,Live Spectrum 26-10-2023 13:51:27,Live Spectrum 26-10-2023 13:52:16,Live Spectrum 26-10-2023 13:52:46,Live Spectrum 26-10-2023 13:52:55,Live Spectrum 26-10-2023 13:52:56,Live Spectrum 26-10-2023 13:52:57,Live Spectrum 26-10-2023 13:52:58,Live Spectrum 26-10-2023 13:52:59,Live Spectrum 26-10-2023 13:54:50,Live Spectrum 26-10-2023 13:55:15,Live Spectrum 26-10-2023 13:55:21,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
516.3593,16.783573,16.800434,19.8125,17.598546,17.516862,16.771809,31.814672,38.000151,17.028927,32.629645,37.892163,16.985612,16.930381,16.86773,17.30523,16.103342,16.533573,17.16352,17.28867,18.079211,
516.6409,16.697897,16.703096,19.99486,17.489544,17.583353,16.947956,31.406132,38.036449,17.192757,31.155721,38.109404,16.973949,17.333471,16.974007,17.229147,16.328213,16.916823,17.1875,17.244743,18.187559,
516.9224,16.713147,16.943968,20.03125,17.263576,17.67069,16.943103,30.882108,37.184906,17.193103,30.182536,37.586417,17.199571,17.534484,17,17.193103,16.964876,17.205174,17.290087,16.987929,18.21875,
517.2040,16.69351,17,19.804091,17.34495,17.71274,17.088939,30.78125,36.722361,17.036061,30.586528,37.064911,17.3762,17.4363,17.1262,17.08654,17.14423,17.073321,17.3125,16.83654,18.24399,
517.4855,16.737162,17.099323,19.725169,17.449492,17.867735,17.000846,30.979896,37.177697,17.024831,30.892566,37.018412,17.604896,17.505573,17.181081,17.037669,16.783788,16.931927,17.113854,16.787669,18.200338,
517.7671,16.676742,17.295936,19.71875,17.590847,17.955089,16.993169,30.689377,38.216021,16.957992,30.497949,37.202186,17.680669,17.799864,17.114242,17.006831,16.394466,16.90625,17.160178,16.903347,18.040983,
518.0487,16.920315,16.647578,19.454685,17.937077,17.584655,16.495875,30.377696,37.748572,17.05753,30.062923,37.177982,17.519458,18.067048,17.261792,17.408101,16.888643,17.02628,16.923435,17.105542,17.639911,
518.3302,16.929229,16.531861,19.39859,17.913299,17.51593,16.438111,30.33609,36.634822,17.09375,29.614897,37.368562,17.51593,18.125,17.454041,17.413299,17.03891,17.204041,16.938111,16.920348,18.003054,
518.6118,16.859905,16.678361,19.359905,17.481071,17.438561,16.538267,30.158372,36.065682,16.954716,29.314622,36.603297,17.508078,18.287206,17.639034,17.375,17.100767,17.504895,16.96875,16.588855,18.596524,
518.8933,16.866502,16.855263,19.252741,17.252741,17.542763,16.585252,30.116502,36.560307,16.90625,29.181743,35.652687,17.477248,18.13898,17.641996,17.306743,17.216009,17.662007,16.786733,16.5,18.909265,
519.1749,16.83034,16.83926,19.017781,17.017781,17.50443,16.61608,29.633742,37.004549,16.794601,28.642662,35.629549,17.51341,17.883861,17.446361,17.147271,17.33932,17.553521,16.316812,16.47767,18.745451,
519.4565,16.834405,16.834405,18.784162,16.871784,17.578277,16.668811,29.108919,36.765169,16.684284,27.824148,35.631128,17.662683,17.768689,17.09023,17.006128,17.418811,17.412378,16.15625,16.578277,18.459101,
519.7380,16.886708,16.650441,18.869101,16.908186,17.517606,16.558627,28.496217,36.345776,16.548856,27.841724,35.336005,17.675792,17.943309,16.96875,16.925792,17.416021,17.396479,16.542868,16.560564,17.945424,
520.0196,16.9273,16.5204,19.1901,17.0217,17.4056,16.56315,28.176,36.4503,16.47895,28.452899,35.4082,17.7615,18.19965,16.8635,16.8431,17.5115,17.44835,16.9924,16.4681,17.72895,
520.3012,16.896262,16.871142,18.982596,16.773834,17.746142,16.346322,28.496142,37.222308,16.654321,28.934928,36.221665,16.637217,17.229681,16.894976,16.956833,17.253215,17.427512,16.960048,16.396262,18.316701,
520.5827,17.076859,17.001942,18.893244,16.665372,17.715455,15.996705,28.102109,37.11841,16.810558,28.194507,36.048731,16.111994,16.788429,16.917314,17.111994,16.972635,17.345692,16.471282,16.415372,18.483699,
520.8643,17.029495,16.909498,18.858498,16.707251,17.415994,16.013254,27.425739,35.571459,16.903002,27.40274,35.058728,16.314255,16.962254,16.866749,17.353756,16.827248,17.075493,16.151247,16.714009,18.327248,
521.1458,16.763681,16.836374,18.600055,16.834629,17.351126,16.325509,27.431195,34.21379,17.111319,27.083557,34.65625,16.502816,17.243695,16.824437,17.430124,16.703997,16.782994,16.325509,16.778434,18.088118,
521.4274,16.675124,16.737005,18.581992,17.038366,17.507116,16.67636,27.694616,34.447708,17.445234,27.20761,34.86386,16.996594,17.658105,16.887995,17.349629,16.618503,16.630879,16.657487,16.681003,18.025371,
521.7090,16.982412,16.77966,18.785274,17.143432,17.50159,16.499156,27.486338,34.954342,17.59375,27.25159,35.09216,17.410274,17.991206,17.140252,17.386228,16.741206,16.630614,16.836546,16.693114,18.228388,
521.9905,17.313417,16.915703,19.162811,16.994356,17.383535,16.119356,26.939474,34.563557,17.539785,27.007618,34.45471,17.553965,18.165703,17.443144,17.329571,16.915703,16.746191,16.695118,16.790703,18.523632,
522.2721,17.336081,17.038919,19.410085,16.699577,17.273581,16.245592,26.371739,34.166123,17.464915,26.769746,33.183182,17.611292,18.183665,17.702838,17.214915,17.021377,16.865127,16.755465,17.001631,18.708877,
522.5536,16.939365,16.768959,19.334934,16.938574,17.287127,16.745197,25.954057,33.509607,17.369123,26.260144,32.115111,17.402775,17.985307,17.675746,17.42682,17.199254,17.094287,16.752402,17.039529,18.715811,
522.8352,16.756115,16.466712,18.950406,17.216712,17.493547,16.866847,26.128738,33.782274,17.279212,26.372286,32.434447,17.435124,17.860394,17.5625,17.674932,17.212635,17.333221,16.42527,16.935462,18.521059,
523.1168,16.924709,16.647995,18.477005,17.106541,17.641192,16.685232,26.535785,34.306831,17.233808,26.635523,33.467297,17.689768,17.826424,17.481541,17.637791,16.898314,17.325291,16.282384,16.825291,18.229273,
523.3983,17.06295,16.796537,18.40715,17.015512,17.561825,16.68795,26.026748,33.479535,17.250225,25.79181,33.308673,17.561149,17.734037,17.390512,17.593975,16.6875,17.25,16.406925,16.75,17.999325,
523.6799,17.186125,16.658313,18.638218,16.954157,17.178408,16.933374,24.901972,32.934749,17.327093,24.95622,32.490908,16.962409,17.6875,17.329157,17.594438,16.672219,17.188875,16.484719,16.795843,17.860407,
523.9615,17.279645,16.518032,18.631419,16.935895,16.815709,17.273226,24.360177,32.617821,17.434291,25.079308,31.950338,16.620186,17.628209,17.310895,17.488387,16.745186,17.036064,16.409459,16.873395,17.827323,
524.2430,17.168879,16.497474,18.385103,16.997474,16.807448,17.236431,24.68844,31.550517,17.543086,25.432448,31.658776,16.560767,17.591224,17.401198,17.320078,16.628319,16.880052,16.34375,16.992422,17.829388,
524.5246,16.944402,16.489552,18.319497,17.100747,16.958396,16.986101,25.343939,31.069592,17.59375,25.083018,31.235816,16.152609,17.611101,17.482649,17.135354,16.430598,16.756902,16.538342,17.135448,17.868098,
524.8061,16.592871,16.531543,18.527162,16.98598,17.169978,16.888142,24.944211,31.057241,16.841407,24.078851,30.897782,16.049651,17.110101,17.338784,16.937207,16.782129,16.91589,16.512556,17.039718,17.561328,
525.0877,16.179846,16.708122,18.674532,16.78359,17.403275,16.78125,23.62393,30.446424,15.90859,23.619051,30.71768,16.449833,16.572493,17.137968,16.721725,17.052507,17.089071,16.259993,16.804846,17.075468,
525.3693,16.362483,17.006234,18.468764,16.962494,17.66874,16.706255,23.018755,29.987505,16.099993,23.949995,30.100006,16.862487,16.881238,17.143751,16.556253,16.943747,16.781259,16.393751,16.799996,17.168745,
525.6508,16.790919,17.403891,18.163444,17.081722,17.947169,16.569694,22.954363,29.887028,16.310141,24.002359,30.028891,17.088915,17.25731,17.076887,16.524056,17.024056,16.738089,16.423113,16.899056,17.437617,
525.9324,16.975582,17.349781,17.997892,17.016279,17.970058,16.554361,23.216135,30.148911,16.429361,23.860029,30.159666,16.961918,17.549637,16.976889,16.747385,17.154942,17.16519,16.534666,17.064608,17.930161,
526.2139,17.09375,16.949706,17.77017,16.893179,17.635215,16.615911,23.442607,30.462777,16.535232,23.714768,30.052545,16.788348,17.621018,16.904259,17.128982,17.390062,17.588643,16.58267,17.259089,18.388071,
526.4955,17.019527,16.517846,17.728793,16.897327,17.206466,16.68806,23.21763,30.366077,16.75168,23.62556,29.71819,16.729913,17.46819,16.928577,17.196983,17.478233,17.665173,16.59431,17.144527,18.46875,
526.7771,16.763632,16.207749,17.707749,17.163743,16.989876,16.75,23.043128,30.318639,17.018495,23.606505,29.65625,16.852997,17.315131,17.154496,17.063377,17.344627,17.419005,16.686623,16.959503,18.327009,
527.0586,16.61804,16.269287,17.72107,17.43286,17.229119,16.86572,22.956787,29.923217,17.226073,23.4375,29.723753,17.08215,17.105713,17.155887,17.135006,16.982308,17.30786,16.769287,16.84607,18.079467,
527.3402,16.830821,16.275859,17.683731,17.498378,17.693417,17.11584,22.963359,29.939647,17.193417,23.235974,29.618513,17.41541,17.172423,16.994083,17.419179,16.385782,17.364218,16.858301,16.78125,18.233301,
527.6217,16.901026,16.291602,17.793376,17.274348,17.354199,17.09375,22.753547,29.562596,16.828173,22.585171,28.843846,17.368098,17.550278,17.385352,17.322949,16.571175,17.144124,17.072852,16.755224,18.369776,
527.9033,16.985126,16.554312,17.889874,17.044621,17.292443,17.00368,22.232796,28.951546,16.584059,22.074368,28.478441,17.1875,17.868314,17.615309,17.146559,16.569186,17.113132,17.34375,16.712064,18.470253,
528.1849,17.054347,16.608241,17.820653,16.898551,17.476903,16.688407,21.586958,28.298009,16.55344,21.866847,28.655343,17.125907,17.883606,17.407611,16.877268,16.553894,17.312954,17.336051,16.758153,18.585597,
528.4664,17.168248,16.894206,17.735584,16.867792,17.37021,16.492792,21.432664,28.120164,16.84854,21.966332,28.670757,16.90146,17.697126,17.125,16.384626,16.798039,17.103421,17.226003,16.701916,18.591377,
528.7480,17.211775,17.08936,17.6875,16.80346,17.216425,16.502325,21.658575,28.319215,16.99561,22.07593,28.006455,16.774535,17.65186,17.11157,16.372935,17.028925,16.70532,16.863635,16.797005,18.327995,
529.0296,16.85619,17.19372,17.6875,16.65003,17.16839,16.68098,21.73149,28.28777,17.06265,22.08146,27.6875,16.7189,17.78732,17.0314,16.64351,16.763189,16.70601,16.56887,16.96875,18.13759,
529.3111,16.877635,17.052782,17.910699,16.630723,17.371458,16.871912,21.376728,27.9881,16.948946,21.889081,27.63027,16.691042,17.8631,16.814681,16.906704,16.433591,16.917696,16.663334,16.985919,17.919424,
529.5927,16.739552,16.359517,18.822664,16.677146,17.021086,16.744871,20.77631,27.74506,17.031345,21.869965,27.348879,17.098879,17.499905,16.453267,17.166604,17.541698,16.953078,17.515578,17.046828,17.286474,
529.8742,16.692223,16.645705,18.344849,16.852098,17.461116,16.88917,21.223473,28.178054,17.154438,22.137357,27.157349,16.930964,17.310688,16.786687,17.04833,17.546518,16.936401,17.409161,16.959304,17.364455,
530.1558,16.739852,16.958602,17.983119,17.228898,17.509343,16.926547,21.11917,28.057475,16.930767,21.929962,26.744975,16.72297,17.078576,17.335309,16.947648,17.28125,17.264369,17.25,16.885148,17.694233,
530.4374,16.893578,17.108612,17.90844,17.078888,16.927879,16.604233,20.203224,27.580414,16.706078,21.203224,26.27906,16.798302,16.773819,17.24781,16.8125,17.277534,17.171112,17.268578,16.768578,17.967224,
530.7189,17.040876,17.212332,18.18192,16.978376,16.644253,16.202706,19.65067,27.233956,16.866211,20.65067,26.021624,17.165876,16.71875,16.980747,16.802874,17.246791,17.28125,17.415876,16.903041,18.203544,
531.0005,17.1196,17.14275,18.40895,17.0544,16.8287,16.0679,19.964102,27.09915,17.019299,20.8642,25.969901,17.2635,16.756551,16.826,16.743051,17.22145,17.26505,17.451399,16.850699,18.34915,
531.2820,17.055932,16.986863,18.424363,16.96875,16.975916,16.138137,20.928144,27.127787,16.520901,20.725916,26.340963,17.393113,17.171576,16.992834,16.993432,17.243432,17.091561,16.930932,16.589371,18.397492,
531.5636,16.962043,16.834299,18.275153,16.975457,16.651219,16.335976,21.201981,26.709755,16.012349,20.416311,26.69192,17.21875,17.400153,17.317531,16.931403,17.137804,17.069207,16.850457,16.553049,18.319818,
531.8452,16.844912,17.216425,18.692015,17.097237,16.576449,16.752325,20.905088,25.994188,16.801011,20.592588,26.204801,17.202477,17.840263,17.417874,17.372675,16.821799,17.18285,16.974562,16.9375,18.984889,
532.1267,16.876938,17.147852,17.994186,17.1875,16.94396,16.811208,20.875646,25.851502,17.314438,20.569606,25.84052,16.776082,17.742248,17.716812,17.30604,17.056686,17.065084,17.129522,16.933624,18.587936,
532.4083,16.969133,16.749745,17.720282,17.1875,17.249617,16.749234,20.905356,26.218239,17.405356,20.907016,25.687755,16.532016,17.374617,17.62334,16.999106,16.78125,17.186989,17.343367,16.75,18.311862,
532.6899,17.061322,16.688285,18.089039,17.1875,17.157428,16.564855,20.690248,26.09532,17.190248,21.091395,25.749215,16.716395,17.282428,17.223853,16.783998,16.78125,17.06407,17.251178,16.75,18.158213,
532.9714,16.850153,16.748171,17.729726,16.823476,17.125915,16.501829,20.323476,25.942073,17.096494,21.002744,25.537653,16.991768,17.250915,17.036738,16.659909,16.690244,17.001829,17.007317,16.507317,18.186585,
533.2530,17.08224,17.018302,16.854223,16.842311,17.274056,16.529811,20.014387,25.25184,16.85526,20.165284,24.756157,17.178868,17.428868,17.210118,16.715873,16.508632,16.880755,17.089434,16.708679,18.247123,
533.5345,17.005894,17.001965,16.958927,16.755894,17.339821,16.736248,20.058571,25.306606,17.019462,19.978573,24.396611,17.275356,17.554641,17.59946,16.835891,16.353573,16.845715,17.503745,16.630894,18.045002,
533.8161,16.942485,17.143788,17.802719,17.066333,17.487538,16.98006,20.120015,25.830136,17.462613,20.08378,24.317485,17.28125,17.79256,17.596242,16.901265,16.314992,16.786235,17.847583,16.797545,18.117523,
534.0977,16.626993,16.845743,17.564493,17.009066,17.133038,16.60481,19.814493,25.366898,17.048354,19.952611,23.945538,16.716692,16.824524,16.775141,16.962706,16.453639,17.17644,17.084619,16.840728,18.266139,
534.3792,16.621446,16.784804,17.669732,17,17.066054,16.645589,19.808946,25.118626,17,20.020589,23.740072,16.711643,17.051106,16.715196,17.107232,16.634928,16.91409,16.750733,17.093017,18.198161,
534.6608,17.032444,16.78125,18.257921,17.108652,16.926685,16.710576,19.839663,24.767795,16.918511,20.22139,24.044705,16.773076,17.474031,16.936053,17.206489,16.873553,17.010815,16.881728,17.233652,17.970197,
534.9423,17.200261,16.754622,18.237239,17.204883,16.799739,16.798633,19.683984,24.505729,16.959505,20.036979,24.200261,16.941016,17.717644,17.368165,17.005729,16.719856,17.324154,16.932878,17.303255,18.017383,
535.2239,17.427474,16.645638,17.879573,17.088297,16.729069,16.760319,19.447526,24.286116,16.942659,19.582552,24.244841,17.073112,17.645638,17.280957,17.099203,16.817953,17.505453,16.728776,17.077685,18.109522,
535.5055,17.238786,16.548345,17.633639,17.088052,16.565441,16.775552,19.150734,23.968933,16.988603,19.270036,23.764521,17.09375,17.497242,16.738969,16.971691,16.84375,17.326838,16.35533,16.826838,18.354964,
535.7870,16.83735,16.481229,17.543729,16.968696,16.556261,16.981336,19.068739,23.631132,17.125054,19.143718,23.731282,16.893664,17.518771,16.549968,16.812446,16.768718,17.181207,16.356282,16.756239,18.581325,
536.0686,16.505319,16.542154,17.678059,16.961968,16.635904,17.349335,18.915691,23.146543,16.984973,19.222872,23.847872,16.770346,17.555718,16.726995,16.683378,16.75,17.523271,16.839894,16.798936,18.722872,
536.3502,16.70066,16.538576,17.838368,17.016597,16.536632,17.006875,19.305625,23.533646,17.009271,19.704549,23.851076,17.108854,17.22757,16.661632,17.110799,16.917465,17.170451,17.207986,16.573264,18.295451,
536.6317,16.828005,16.624759,18.015264,17.054627,16.546755,16.851623,19.227104,23.313463,17.078005,19.609977,24.19441,17.382391,17.241887,16.905528,17.343509,17.038882,17.007873,17.000722,16.570132,18.530287,
536.9133,16.957896,16.747567,18.153817,17.153817,16.653817,16.775262,19.179079,23.141842,17.162238,19.417104,24.175525,17.323354,17.349738,17.159804,17.466317,17.108158,17.045658,17.111713,16.616579,18.65625,
537.1948,17.022279,16.736692,17.964708,17.120662,16.6875,16.883675,19.142942,22.879928,17.343455,19.08537,23.412064,17.013899,17.508675,17.151912,17.566838,17.147279,17.307572,17.165221,16.513604,18.500295,
537.4764,16.922613,16.523203,17.418723,16.963385,16.60059,17.11132,19.21191,22.86816,17.341068,18.88184,22.321083,16.949705,17.5625,16.929453,17.311293,16.917248,17.275885,17.373525,16.447023,18.26368,
537.7580,16.790304,16.416326,17.134054,16.694511,16.647196,17.039282,19.398218,22.503945,17.164282,18.695532,21.96875,17.07462,17.498978,16.674358,17.145152,16.727804,16.879967,17.553446,16.54337,18.399239,
538.0395,16.729381,16.591817,17.176224,16.676224,16.852449,16.721327,19.386276,22.415593,16.970038,18.707474,22.11308,16.898195,17.262564,16.73808,17.166237,16.563788,16.71875,17.717462,16.758699,18.64433,
538.3211,16.638504,16.787807,17.419365,16.819057,17.037807,16.473381,19.363811,22.669365,16.966434,18.89043,22.247684,16.460267,17.076004,16.993053,17.087193,16.520061,16.999611,17.721066,17.064426,18.558258,
538.6026,16.554745,16.551212,17.433737,16.914005,16.625689,16.211225,19.082462,22.391199,16.648954,18.13014,22.28125,16.222742,16.543686,17.191263,17.10926,16.667768,17.07824,17.199936,16.855957,18.254222,
538.8842,16.625959,16.545477,17.526535,16.9375,16.34375,16.150576,18.69789,21.891064,16.513267,17.871244,22.016064,16.263267,16.45836,17.193174,16.872122,16.731058,16.955483,16.982017,16.44789,18.33336,
539.1658,16.742638,16.711388,17.680138,16.845603,16.692958,16.352914,18.580879,21.553336,16.654397,18.196664,21.806991,16.441156,16.961337,17.248147,16.632362,16.829026,16.777594,17.123147,16.257362,18.670923,
539.4473,16.81688,16.71437,17.790011,16.763435,16.919685,16.415305,18.62938,21.544391,16.68312,18.205609,21.870326,16.56688,17.485977,17.205609,16.575935,16.977511,16.705315,17.22313,16.290011,18.955021,
539.7289,16.912747,16.6875,17.688508,16.853495,16.871752,16.306003,18.414762,22.02173,16.759745,18.211246,22.023746,16.766241,17.756497,17.056003,16.838486,17.117496,16.942989,17.094758,16.516241,19.0625,
540.0105,16.96875,16.654137,17.495775,16.904137,16.943838,16.216637,17.868441,22.09353,16.877113,18.481426,21.860211,16.856206,17.462191,17.016681,17.112544,17.220863,17.191725,16.918706,16.622887,18.962412,
540.2920,16.872079,16.641112,17.340829,16.955559,17.063474,16.493625,17.481941,21.649434,17.035145,18.801257,21.688474,16.925283,17.124026,17.079586,17.301257,17.153329,17.217776,16.875,16.480967,18.746105,
540.5736,16.796791,16.718412,17.234459,17.077872,17.171453,16.967737,17.452872,21.080066,17.311656,18.797635,21.71875,17.03125,17.264697,17.171622,17.359797,16.969256,17.156419,16.937162,16.219594,18.547297,
540.8551,16.857403,16.601639,17.323523,16.855583,17.160194,17.141282,17.93406,20.688815,17.40888,18.731088,21.763653,17.180926,17.602144,17.248685,17.28125,17.069579,17.139968,16.820389,16.451657,18.603458,
541.1367,16.935036,16.535786,17.236,16.66325,17.033714,17.153786,18.377464,20.785786,17.386929,18.769321,21.740536,17.358143,17.6805,17.367607,17.252464,17.28125,17.141857,16.754536,16.932571,18.778786,
541.4183,16.941117,16.798031,16.930918,16.670719,16.930918,17.049336,18.357566,21.117113,17.409867,18.746383,21.545719,17.402633,17.659215,17.537832,17.135852,17.212168,17.111184,17.05823,17.013816,18.784867,
541.6998,16.826821,16.831594,16.923179,16.412106,16.870226,16.835285,18.269094,21.251083,17.348524,18.754774,21.141486,17.450738,17.768012,17.47938,17.137156,17.164715,17.054035,17.197047,16.978297,18.789715,
541.9814,16.56685,16.573575,17.170491,16.376583,16.931567,16.768592,17.998417,21.238925,17.23655,18.857991,20.717958,17.557358,17.787975,17.116692,17.293908,17.180775,16.974683,17.023734,16.8303,18.793117,
542.2629,16.30752,16.309636,17.435383,16.74365,16.908367,16.725847,17.77627,21.40625,17.076693,19.038347,20.58877,17.663347,17.855827,16.850847,17.227963,17.100847,16.925423,16.778386,16.658367,18.64629,
542.5445,16.307467,16.455078,17.485277,16.973783,16.559646,16.744967,17.833684,21.084436,17.022987,18.96552,20.42781,17.52156,17.863507,16.858473,16.944336,17.051007,16.917743,16.670973,16.52802,18.450796,
542.8261,16.460792,17.121467,17.27535,16.755008,16.070458,16.865567,18.107608,20.280358,17.084317,18.884433,20.25,17.245575,17.821933,17.013858,16.578417,17.042158,16.904775,16.81545,16.556017,18.290683,
543.1076,16.645073,17.189496,17.03125,16.562215,16.319685,16.741104,18.239678,20.039576,17.052749,18.575388,20.363538,16.907676,17.760607,17.053034,16.591754,16.907676,16.854072,17.082003,16.811645,18.084854,
543.3892,16.763834,16.788933,17.070183,16.634733,17.040983,16.493849,18.403681,20.519466,16.974383,18.148049,20.535351,16.56455,17.679817,16.863216,16.992317,16.59375,17.001532,17.277668,16.854002,17.818133,
543.6708,16.519103,16.966431,17.15625,16.665393,17.071643,16.724072,18.794214,20.644788,17.152429,18.497681,20.461109,16.445141,17.657752,16.970252,16.961109,16.703467,17.308679,16.980212,16.512964,17.932178,
543.9523,16.178949,17.196051,17.036531,16.721705,17.127955,16.803949,18.570422,20.809545,17.278609,18.641788,20.636507,16.286846,17.838154,17.099346,17.179263,17.054263,17.323692,16.832558,16.571366,17.860853,
544.2339,16.243787,17.226708,16.75854,16.8125,17.242624,16.805124,17.934592,20.615297,17.421584,18.357921,20.742042,16.377908,17.930124,17.007376,17.36646,17.28125,17.131795,17.088119,16.947203,17.953997,
544.5154,16.573628,17.25,17.00753,16.8125,17.319863,16.838186,17.483476,20.216784,17.367637,18.110274,20.556769,16.858476,18,16.922774,17.154284,17.170808,16.976113,17.540579,17.161646,18.101113,
544.7970,16.907224,17.21617,17.599884,16.84633,17.296388,16.698452,17.592144,19.946846,17.303154,18.089564,19.983888,16.90625,17.939106,16.895298,16.857282,16.785436,17,17.84117,16.77351,18.152064,
545.0786,17.243832,17.075247,18.16283,16.937912,17.112665,16.662006,17.824835,20.087582,17.174753,18.224506,19.8125,16.900082,17.650907,16.999588,16.980261,16.699835,17.055508,17.700247,16.424753,18.287006,
545.3601,17.04059,17.02227,18.01796,16.862608,17.068068,16.83477,17.925108,20.212823,17.155352,18.536458,19.8125,16.936243,17.402838,17.180675,17.164332,16.788973,17.21444,17.496947,16.58908,18.476473,
545.6417,16.273374,17.075342,17.792637,17.088784,17.098716,16.942466,18.15625,20.891353,16.748545,19.206763,19.77774,17.18399,17.56601,17.407705,16.654795,16.943921,16.911216,16.90625,17,18.626455,
545.9232,16.588674,16.803775,17.665688,17.027601,17.111913,16.955663,18.151888,20.764513,16.945512,18.677265,19.554488,16.986913,17.73255,17.197651,16.873574,16.79505,16.924413,16.932424,16.969463,18.464388,
546.2048,16.776302,16.783817,17.527493,16.816257,17.035007,16.871243,18.136272,20.457478,17.195015,17.821206,19.29747,16.917522,17.632515,16.871243,17.257515,16.698772,16.862537,17.127567,16.769978,18.456287,
546.4864,16.971901,17.050155,17.512603,16.872107,17.065651,16.824845,18.206147,20.315135,17.237397,17.672004,19.203254,17.018905,17.681198,16.827996,17.299897,16.812758,17.053563,17.362397,16.700103,18.618956,
546.7679,16.987287,17.223835,17.627543,17.137713,17.098835,16.65625,18.07341,19.753282,17.107202,17.8125,19.336122,17.1875,17.619915,16.71801,17.179872,17.111548,17.54142,17.237287,16.820128,18.83358,
547.0495,16.836019,17.256125,17.648519,17.28125,17.15625,16.648519,17.812827,19.425904,16.904317,17.810567,19.240337,17.183635,17.560567,17.060567,17.091817,17.304769,17.646587,17.070558,16.904317,18.707154,
547.3310,16.722714,16.85254,17.532571,17.28125,17.160214,16.528608,17.327896,19.244715,16.871036,17.768038,19.083181,17.114431,17.540498,17.035214,17.059858,17.179573,17.488109,16.716108,16.877642,18.519359,
547.6126,16.811084,16.338793,17.566749,17.279126,17.249292,16.481496,16.976539,19.147659,16.786207,17.482912,18.855079,16.875708,17.757081,17.114379,17.014162,17.002124,17.208129,16.655542,16.939624,18.260621,
547.8942,16.749626,16.125747,17.74944,17.1875,17.218283,17.031343,17.312967,20.123039,17.000187,18.094497,19.343283,16.906624,18.061566,16.656343,17.624253,17.09319,16.750187,16.62444,17.029289,18.71875,
548.1757,16.627092,16.370817,17.565637,17.1875,17.065115,17.061977,17.466135,19.479731,17.061454,18.339567,19.190115,17.029158,17.755229,16.686977,17.379183,16.909387,16.811454,16.440637,16.385981,18.71875,
548.4573,16.655109,16.525546,17.442063,17.036954,17.152828,16.881845,17.559078,18.806348,17.122718,18.253422,18.856299,16.880704,17.599454,16.838046,17.314782,16.424503,16.692063,16.557937,16.134127,18.899405,
548.7389,16.803698,16.649209,17.319541,16.972271,17.12676,16.639082,17.444541,18.574822,17.125,17.955103,18.637322,17.110918,17.387322,16.902729,17.489438,16.288291,16.805459,16.59199,16.09551,18.699822,
549.0204,17.187792,16.338695,17.399106,16.795538,17.298212,16.047628,18.043741,18.677974,17.298212,17.215784,18.913686,17.096131,17.605949,16.992856,17.5,16.396724,17.389872,16.651487,16.353568,18.6875,
549.3020,17.190504,16.340746,17.321512,16.837742,17.340746,15.971754,18.37621,18.941714,17.256008,16.902036,19.07873,17.291472,17.879214,17.084738,17.612984,16.378004,17.493992,16.571512,16.51623,18.602762,
549.5835,17.104635,16.758077,17.229635,16.816128,17.34375,16.134481,18.130032,19.079237,17.277622,16.654026,19.397589,17.174391,18.127224,17.09375,17.404026,16.430244,17.444756,16.534878,16.53125,18.455641,
549.8651,16.931774,16.893488,17.272742,16.94748,17.20877,16.372218,17.337862,19.039758,17.28125,16.786976,19.140544,17.210242,18.183246,17.174738,17.321008,16.248528,17.410504,16.342278,16.315282,18.491492,
550.1467,17.117199,16.879881,16.991195,16.705063,17.055657,16.564462,17.535174,19.242199,17.307619,17.788141,18.830063,17.034169,17.871076,17.108394,16.706021,16.825229,17.248038,16.497081,16.624043,18.605475,
550.4282,17.18199,16.84926,17.349337,16.68199,17.03125,16.362092,17.876888,18.972372,16.926403,17.711352,18.704031,17.077219,18.069898,17.11949,16.954107,16.9375,17.450408,16.968826,16.919158,18.702219,
550.7098,17.087063,17.019516,17.688594,16.913484,16.930813,16.362719,18.213703,18.981578,16.893969,17.505594,18.536844,17.043531,17.773469,16.899016,17.458109,17.163484,17.650656,17.288484,17.144516,18.819187,
550.9913,16.989068,16.891158,17.774477,17.06666,16.930727,16.47291,18.232295,19.122387,17.053114,17.419795,18.304181,16.859908,17.320339,16.721363,17.66041,17.439047,17.565113,17.368227,17.114068,18.84375,
551.2729,16.84953,16.891438,17.542811,17.141438,16.913656,16.738439,18.075687,19.013187,17.284501,17.620845,18.035405,16.645593,17.09953,16.496749,17.735188,17.5,17.268967,17.184249,16.879155,18.581467,
551.5545,16.858918,16.975877,17.190243,16.970579,16.952668,16.835709,17.915206,18.597408,17.250914,17.780336,17.806288,16.477706,17.224962,16.530336,17.587538,17.407164,17.071456,17.171418,16.696456,18.360747,
551.8360,16.694421,16.932283,17.003461,16.838533,16.946178,16.663171,17.716994,18.355888,17.263895,17.609349,17.772572,16.572934,17.168388,16.675362,17.440961,17.284711,16.986105,17.029494,16.881973,18.222211,
