,Live Spectrum 26-10-2023 13:42:41,Live Spectrum 26-10-2023 13:42:47,Live Spectrum 26-10-2023 13:42:48,Live Spectrum 26-10-2023 13:42:49,Live Spectrum 26-10-2023 13:42:51,Live Spectrum 26-10-2023 13:42:52,Live Spectrum 26-10-2023 13:42:55,Live Spectrum 26-10-2023 13:42:56,Live Spectrum 26-10-2023 13:42:57,Live Spectrum 26-10-2023 13:42:58,Live Spectrum 26-10-2023 13:42:59,Live Spectrum 26-10-2023 13:42:59,Live Spectrum 26-10-2023 13:43:00,Live Spectrum 26-10-2023 13:43:01,Live Spectrum 26-10-2023 13:43:02,Live Spectrum 26-10-2023 13:43:03,Live Spectrum 26-10-2023 13:43:04,Live Spectrum 26-10-2023 13:43:06,
444.5611,18.407024,18.381846,18.373453,17.868154,18.28125,18.625774,18.179881,18.341429,18.33381,18.210357,18.022857,18.036549,17.70881,17.835357,18.341429,18.049582,18.679881,18.444346,
444.8427,18.264545,18.507992,18.578485,17.71803,18.225303,18.547235,18.116288,18.609015,18.59375,18.337197,18.005833,18.34375,17.992727,17.90625,18.601023,17.710758,18.616288,18.506553,
445.1242,18.133362,18.481079,18.641724,17.683533,18.070862,18.585388,17.924743,18.478881,18.426513,18.424743,17.724914,18.151427,18.037414,17.964783,18.355651,17.754395,18.458191,18.268493,
445.4058,18.147523,18.317568,18.678773,17.904842,18.102477,18.571227,17.666386,18.171454,17.829112,18.175113,17.65625,17.450452,17.907658,18.212274,17.717907,18.007319,18.335023,18.079955,
445.6874,18.152267,18.413602,18.683517,18.207924,18.270424,18.575572,17.62214,17.996017,17.496017,18.007966,17.819852,17.072712,17.677288,18.401144,17.339767,18.123877,18.203432,18.043199,
445.9689,18.237643,18.623565,18.655533,18.628627,18.56832,18.654058,17.976004,18.00582,17.50582,17.941127,18.180963,17.30668,17.575574,18.3125,17.500717,17.99709,17.975287,17.890984,
446.2505,18.242048,18.109095,18.26109,18.653842,18.339494,19.015905,18.496863,17.894601,17.267194,18.191756,18.103551,17.447301,17.867607,18.302699,17.865759,17.993896,17.974295,18.078405,
446.5321,18.217153,18.049156,17.905452,18.222742,18.114849,19.014941,18.958599,18.039006,17.051551,18.426551,18.094548,17.499202,18.206204,18.250798,18.217952,17.732094,17.730497,18.331204,
446.8136,18.427723,18.302243,18.042227,17.84327,18.083253,18.477807,18.74856,18.18702,17.114743,18.332293,18.073237,17.59399,18.291027,18.197997,18.21827,17.416027,17.56202,18.520993,
447.0952,18.604589,18.267878,18.220017,17.794622,18.105856,18.038289,18.255772,17.899916,17.318834,18.051661,18.069539,17.7538,18.02745,18.142878,18.017878,17.25,17.513372,18.519144,
447.3767,18.50205,17.946163,18.292427,18.026918,18.221032,18.020305,18.03125,17.604927,17.803837,18.120668,17.805654,17.959855,17.877282,18.011177,17.796759,17.440014,17.723314,18.392791,
447.6583,18.120084,17.601976,18.277964,18.106917,18.292762,18.522999,18.15788,17.832213,18.263142,18.384857,17.544417,18.011512,17.914476,18.065786,17.633226,17.884857,18.004916,18.254941,
447.9399,18.139814,17.432232,17.899001,18.288499,18.549351,18.830917,18.505268,18.459879,18.59474,18.230909,17.548361,18.007565,18.242119,18.278953,17.877971,18.0625,18.18651,18.20362,
448.2214,18.588492,17.133564,17.448017,18.836839,18.827975,18.583233,18.572717,18.723709,18.579628,17.760517,17.902944,17.871395,18.855919,18.506911,18.319411,17.989483,18.067758,18.196064,
448.5030,18.468788,17.112432,17.787365,18.650135,18.568803,18.393795,18.281288,18.250113,18.100128,17.92497,18.156212,17.756227,18.762568,18.493735,18.268758,17.787553,18.100015,18.025023,
448.7845,18.349377,17.486238,18.20187,18.081889,18.424688,18.28125,18.161877,17.904691,17.691568,18.051247,18.25,17.825312,18.504068,18.351886,18.160318,17.592191,17.934383,18.071244,
449.0661,18.378136,17.978157,18.456899,17.973162,18.49814,18.399394,18.282526,17.943772,17.615009,18.243144,18.15811,17.896259,18.28311,17.988733,18.018123,17.539381,17.789381,18.323767,
449.3477,18.522505,18.102173,18.494985,18.536587,18.598122,18.696888,18.674704,18.286265,17.835327,18.433128,18.03125,17.96875,18.169689,17.803434,18.026878,17.660944,18.099087,18.441872,
449.6292,18.55251,18.016223,18.061304,18.847507,18.356301,18.861253,18.892503,18.527493,18.11373,18.537483,18.03125,17.84503,18.201247,17.83248,18.035007,17.887466,18.410007,18.296277,
449.9108,18.471899,18.324858,17.584541,18.517436,18.023497,18.801598,18.846899,18.450095,18.21875,18.681203,18.03125,17.631297,18.134446,18.120159,18.056203,18.146804,18.150189,18.029794,
450.1924,18.380096,18.22988,17.659471,17.940986,18.009255,18.549087,18.439375,18.3125,18.591875,18.405577,17.902091,17.892572,18.016899,18.444207,17.938438,17.905577,17.903702,17.860649,
450.4739,18.224615,17.81641,18.03125,17.907212,18.21093,18.341795,17.838878,18.283205,18.650416,18.043942,17.735353,18.16407,17.838878,18.474615,17.689455,17.529295,17.981442,17.90234,
450.7555,17.990538,17.72012,18.03125,18.12637,18.388571,18.255479,17.67119,18.160359,17.964767,18.213271,17.808391,17.911729,17.62637,18.40488,17.730951,17.667081,18.04619,17.804408,
451.0370,17.798063,17.6875,18.153083,18.002375,18.452729,18.201146,18.205291,17.834063,17.839792,18.358979,18.058542,17.78125,17.578521,18.589792,17.888646,17.796479,18.108187,17.487938,
451.3186,17.812058,17.765072,18.343308,18.030365,18.406692,18.296764,19.029259,17.516178,18.093086,18.343971,18.358379,17.920879,17.748673,18.703457,18.015293,17.843529,18.109707,17.498894,
451.6002,17.875,17.827954,18.40625,18.456371,18.217383,18.296704,19.265112,17.737621,18.1875,18.265112,18.515796,18.015112,18.032275,18.640454,18.204663,17.875,18.046704,17.861596,
451.8817,17.778558,17.828574,18.454471,18.621411,18.029456,17.991925,18.865131,17.966956,18.171426,18.202676,18.434808,17.79194,18.125,18.367822,18.52056,17.923221,17.950882,17.998206,
452.1633,17.491328,17.84375,18.483652,18.189395,17.985098,17.391797,18.351426,17.759121,18.139902,18.171152,18.245664,17.428828,18.092305,17.994219,18.736543,17.903359,17.858652,17.741328,
452.4448,17.495297,18.392142,17.936976,17.623745,18.282505,17.276547,17.988085,17.408967,17.676316,18.172868,18.471991,17.482651,18.128972,17.875,18.548599,18.043165,17.827132,17.628972,
452.7264,17.84198,18.773693,17.451865,17.71269,18.497481,17.640114,18.167075,17.235635,17.686478,18.086193,18.41231,17.704385,17.900463,17.891885,18.00606,18.151212,17.880038,17.721269,
453.0080,18.154327,18.567468,17.694711,18.222916,18.417308,17.932532,18.571634,17.524358,18.305608,17.948558,18.039263,17.633013,17.741987,17.90625,17.770192,18.008013,18.00609,17.81859,
453.2895,18.455316,18.46875,17.941063,18.145151,18.340187,18.048657,18.429965,17.924066,18.409404,18.184755,17.829497,17.632126,18.108412,17.85403,18.317291,18.041939,17.923247,17.683528,
453.5711,18.629074,18.38044,18.021736,17.778541,18.206528,17.991852,18.16169,18.027176,18.241852,18.635857,17.877709,17.881783,18.538033,17.830162,18.913033,18.266296,17.706528,17.44294,
453.8527,18.566681,18.258758,18.044586,17.853302,18.178742,17.794189,18.219147,17.838775,18.312897,18.902069,18.179139,18.102905,18.526275,17.879578,18.847534,18.375,17.356292,17.428742,
454.1342,18.463676,18.109778,17.958602,18.254268,18.273236,17.760148,18.40331,17.791398,18.696842,18.932426,18.13088,18.138088,18.22463,18.124194,18.560366,18.138894,17.356032,17.723018,
454.4158,18.382281,17.994437,17.832624,18.547939,18.386126,17.886126,18.487156,18.156659,18.832624,18.758999,17.815936,17.812091,18.167376,18.446908,18.689627,17.747873,17.610439,18.182347,
454.6973,18.064042,18.192517,18.247431,18.531764,18.064556,17.60185,18.071114,18.356353,18.930428,18.618956,18.284211,17.985342,18.237397,18.413322,18.862397,17.780222,18.060444,18.561472,
454.9789,18.101612,18.230444,18.600269,18.619825,17.850269,17.469422,17.970094,18.192675,18.823522,18.404906,18.536425,18.155578,18.193347,18.406922,18.799463,18.076209,18.331384,18.574194,
455.2605,18.383825,18.041543,18.567646,18.814339,17.989707,17.741546,18.227575,17.8261,18.458086,18.090072,18.227204,17.883454,18.232721,18.545221,18.463232,17.958086,18.133454,18.289704,
455.5420,18.120492,17.833316,18.666684,18.62348,17.965762,18.068477,18.351195,17.540164,18.177066,17.988098,18.074402,17.633914,18.358641,18.516359,18.068426,17.464242,17.864566,17.846687,
455.8236,17.808381,17.867443,18.554261,18.194716,17.925824,18.109204,18.316278,17.253437,18.074176,18.215313,18.199517,17.660369,18.523693,18.135994,18.035369,17.621904,17.605085,17.577954,
456.1051,17.928168,18.135465,18.457296,17.872878,17.878111,18.003111,18.241657,17.223982,18.0625,18.462529,18.320843,17.758343,18.712529,17.719739,18.390697,18.378255,17.658372,17.650029,
456.3867,18.051265,18.189954,18.368673,17.941373,17.863765,17.868673,18.418904,17.381327,18.042485,18.491219,18.243673,18.00142,18.56108,17.85395,18.502454,18.447315,18.0102,17.958935,
456.6683,17.981577,18.176481,18.089962,18.314481,17.895231,17.711346,18.490788,17.639808,17.970558,18.408058,17.964962,18.226154,18.275654,18.323692,18.104596,17.624654,18.41925,18.235365,
456.9498,17.69219,18.126172,18.398043,18.79583,17.783595,18.22864,17.794147,17.402477,17.876172,18.191017,17.884635,17.667975,18.228385,17.988937,17.57917,17.393098,18.030995,18.046747,
457.2314,17.624452,17.742689,18.831506,18.65899,17.822003,18.407346,17.726609,17.301353,18.112208,17.969846,17.947551,17.488305,18.188048,17.760051,17.571455,17.902414,17.935856,17.864949,
457.5130,17.843947,17.854473,18.812369,18.145462,17.854145,18.34375,18.250393,17.218619,18.333421,17.843684,17.96875,18.000459,18.072829,18.094078,17.885657,18.500393,18.198092,17.864605,
457.7945,18.084893,18.168449,18.349933,18.095087,17.738469,18.322694,18.395388,16.861464,18.185495,18.002005,18.116143,18.071357,17.904913,18.565842,18.252674,18.645388,18.133857,18.106618,
458.0761,18.220011,17.824929,18.007475,18.432546,17.644993,18.503782,18.056197,17.037553,18.008736,18.348792,18.1875,17.808718,17.865004,18.591229,18.545028,18.795028,17.786204,17.963708,
458.3576,18.25,17.860921,18.151973,18.541053,17.646447,18.658092,17.90625,17.487763,18.054539,18.511645,18.123158,17.740197,17.960789,18.145198,18.474869,19.089473,17.699145,17.564934,
458.6392,18.206725,18.552965,18.488014,18.314874,17.699525,18.6875,18.079351,17.776463,17.942287,18.552888,17.963924,17.988014,18.108188,18.098576,18.276424,19.014399,18.021676,17.545688,
458.9208,18.122027,18.594257,18.506453,17.847737,17.806047,18.578379,18.134426,17.669156,17.678581,18.366081,17.818953,18.355641,18.112601,18.61456,18.109629,18.566487,18.439966,17.877466,
459.2023,18.137765,18.301933,18.688824,17.753522,17.953787,17.915042,17.794889,17.395683,17.791817,18.083183,18.199391,18.314698,18.027728,18.504396,17.886441,18.40625,18.408448,17.779926,
459.4839,18.023128,17.885945,18.581567,17.914372,18.044374,18.344048,17.700624,17.467809,18.163431,17.933439,18.197504,17.917195,18.022187,18.108756,17.967809,18.339689,18.12188,17.776248,
459.7654,17.834571,17.861815,18.388185,18.013476,17.883595,18.669726,17.830565,17.754881,18.236524,18.040429,18.057911,17.736524,17.964161,18.089452,18.008887,18.3125,17.807619,18.036131,
460.0470,17.646036,18.469641,18.524035,18.076321,17.767429,18.417072,17.987678,18.136713,18.083536,18.612069,18.121393,18.101856,17.869893,18.237678,18.045071,18.380107,17.853964,18.147536,
460.3286,17.684569,18.823728,18.571045,17.730476,17.704591,18.176272,18.303706,18.159181,17.985841,18.767091,18.292478,18.499751,17.775636,18.62182,18.039795,18.610592,18.20141,18.15625,
460.6101,17.78736,18.371857,18.58537,17.52514,17.847591,18.490922,18.314769,17.964909,18.380413,18.338337,18.526711,18.433659,17.70426,18.887221,18.09986,18.73324,18.472591,18.041899,
460.8917,17.927661,18.072339,18.662846,17.661225,18.044443,18.486807,18.120025,17.629864,18.692475,18.095371,18.386461,18.190743,17.595371,18.822339,18.125,18.519679,18.462154,18.207289,
461.1733,18.131084,18.309537,18.849834,17.973847,18.348847,17.811353,17.876975,17.345725,18.75,18.340787,18.173356,18.148191,17.5625,18.502963,18.125,18.205594,18.414309,18.489966,
461.4548,17.860661,18.196139,18.182536,18.529412,17.993933,18.247427,17.835846,17.888236,18.213051,18.344118,18.031618,17.969485,17.842647,18.40625,17.681433,17.588051,18.266176,18.352389,
461.7364,17.961474,17.937023,18.148974,18.546517,18.055224,18.257276,17.890744,18.563693,18.172233,18.195014,18.305463,17.694776,18.454437,18.429747,17.69573,17.73521,18.077767,18.516221,
462.0179,18.338637,17.898645,18.502492,18.287194,18.243226,17.856468,17.717089,18.813331,18.21875,18.061669,18.524476,17.625,18.790516,18.39021,18.010097,18.198427,18.03125,18.617395,
462.2995,18.4375,17.763512,18.56996,18.028432,18.162301,17.607262,17.394563,18.439325,18.099801,18.03125,18.467341,17.767738,18.677222,18.279841,18.06996,18.3125,18.126409,18.315734,
462.5811,18.341777,17.886266,18.658223,17.896958,17.957484,17.5625,17.527877,18.144984,18.230016,18.366281,18.389638,17.668915,18.577138,18.106415,18.253947,18.3125,18.15625,18.099096,
462.8626,18.144021,17.961568,18.591226,17.923137,17.930318,17.658774,18.171393,18.262229,18.521935,18.637229,18.375,17.456521,18.634705,18.086568,18.3125,18.071815,18.276592,18.110637,
463.1442,17.996939,17.944547,18.683513,18.324742,18.252134,17.832716,18.70679,18.336703,18.569547,18.566487,18.326595,17.478858,18.922479,18.287371,18.360905,18.024203,18.433513,17.931379,
463.4257,17.89575,17.961833,18.767417,18.778167,18.879084,17.899333,18.690833,18.19775,18.197499,18.287916,17.971833,17.792001,18.659333,18.41675,18.472334,18.03125,18.61475,17.509999,
463.7073,17.605933,18.433503,18.292036,18.410247,18.101744,17.808407,18.729632,17.960565,17.873604,18.047525,18.119607,17.899461,18.611421,18.731028,19.111517,18.300317,18.142576,17.846542,
463.9889,18.096695,18.488746,18.082496,18.477926,17.991257,18.002511,18.774585,18.102926,17.861669,18.368768,18.408761,18.201265,18.551246,18.591239,19.182912,18.448754,18.122923,17.993335,
464.2704,18.39823,18.542865,18.284845,18.605365,18.105365,18.186025,18.48479,18.279775,17.998525,18.691095,18.493455,18.503595,18.48184,18.160675,18.983315,18.592275,18.15625,18.09882,
464.5520,18.214102,18.587322,18.740902,18.178204,18.00089,17.97053,18.431072,18.287678,18.03125,18.576246,18.351068,18.636966,18.319818,17.913568,18.589992,18.37678,17.932852,18.050534,
464.8335,17.906894,18.59375,18.868686,17.613658,17.694458,17.50728,18.138272,18.1067,17.981379,18.207087,18.038208,18.531572,18.181507,17.875,18.175837,18.063144,17.825129,17.732022,
465.1151,18.1443,18.59375,18.499312,17.525046,17.599954,17.381204,18.087546,17.987362,18.119025,17.874541,17.943704,18.449908,18.181296,17.925092,17.868337,17.69945,17.987821,17.65625,
465.3967,18.269055,18.467987,17.978654,18.059456,17.543445,17.727138,18.09375,18.220277,18.282013,18.114332,18.138721,18.160821,18.313263,18.138721,17.636431,17.599847,18.333082,17.958082,
465.6782,18.357018,18.336476,17.647695,18.440061,17.657531,18.26711,18.09375,18.508555,18.438781,18.541086,18.389549,18.119006,18.394262,18.1875,17.745287,17.619006,18.734579,18.283811,
465.9598,18.248219,17.906801,17.619106,18.17037,18.067842,17.893233,17.890901,18.080733,18.13912,18.193945,18.310719,17.896795,18.482318,17.959295,17.857318,17.751781,18.077171,18.039476,
466.2414,18.066033,18.092481,17.752264,18.246467,18.308967,18.061231,17.84375,18.197826,17.909783,18.017391,18.052174,17.869203,18.729076,17.524457,17.951359,18.061231,18.211684,18.299637,
466.5229,18.005704,18.513896,18.062258,18.179065,18.34375,18.176092,18.124758,18.505461,17.823908,18.357646,18.025546,17.926092,19.087804,17.360862,18.045388,18.252731,18.357888,18.323908,
466.8045,18.025636,18.337389,18.227544,17.797345,18.34375,18.1875,18.213136,18.331775,17.863772,18.4375,18.185066,17.911864,19.15625,17.882108,18.241953,18.255614,18.451908,18.235592,
467.0860,18.288477,17.89541,18.63584,17.821641,18.189414,17.904551,18.167305,18.332695,18.003613,18.4375,18.321641,17.803359,18.950469,18.617344,18.435586,18.018496,18.545918,17.987246,
467.3676,18.395362,17.554441,18.796168,18.127615,18.053026,17.921168,18.02722,18.008273,18.289309,18.411694,18.21472,17.574803,18.673997,18.853224,18.571974,17.762303,18.381859,17.834276,
467.6492,18.587451,17.940059,18.708957,18.446358,17.461762,18.24813,17.767028,17.471555,18.369636,18.354478,17.747441,17.401821,18.417914,18.849114,18.438435,17.848179,18.421407,17.838386,
467.9307,18.676925,18.342798,18.6875,18.240376,17.291825,18.701936,17.692788,17.141339,18.297113,18.525487,17.448551,17.115376,18.271151,18.973562,18.146626,18.030774,18.489425,17.999524,
468.2123,18.244895,18.588499,18.453179,18.005251,17.28125,18.052253,17.869749,17.770676,18.489535,18.302144,18.005069,18.103924,18.484321,18.635501,18.692569,18.0625,18.031359,17.718823,
468.4938,18.130144,18.520578,18.615094,17.707695,17.568411,17.984567,17.958461,18.010672,18.426828,18.458844,18.229422,18.3125,18.557356,18.745239,18.57755,18.427977,17.70255,17.8912,
468.7754,17.967967,18.316795,18.473045,17.708594,17.808205,17.921484,18.047266,18.083594,18.301561,18.604689,18.407033,18.050779,18.5625,18.650389,18.53125,18.840238,17.525389,18.277738,
469.0570,17.832558,18.202544,18.411265,17.954869,17.738808,17.591425,18.141206,17.883867,18.412427,18.651235,18.463735,17.606469,18.457558,18.126527,18.452544,18.722602,17.290117,18.448692,
469.3385,17.838795,18.108614,18.301068,17.526682,18.086886,17.610136,18.182545,17.764864,18.568977,18.577364,18.205796,17.794204,18.121955,17.715705,18.332318,18.450841,17.407773,18.416159,
469.6201,18.107271,18.09375,18.307602,17.463852,18.288011,17.914873,18.161148,17.75,18.567398,18.509796,17.998137,18.159975,17.957092,18.02518,18.207092,18.169081,17.648317,18.300842,
469.9017,18.288278,17.935317,18.259689,18.023266,18.154067,17.889533,18.261872,18.066866,18.588906,17.998295,17.625478,18.165939,17.858283,18.252183,17.580173,17.940161,17.92515,18.360467,
470.1832,18.550601,17.879794,18.276456,18.865759,17.622342,17.451709,18.28125,18.442468,18.540839,17.826883,17.37731,17.680048,17.870206,18.122516,16.992548,17.932706,18.127484,18.348544,
470.4648,18.567247,17.371452,18.228245,18.840985,17.796275,18.435102,18.546275,18.659015,18.504747,18.448561,17.396755,17.567247,17.66298,18.226263,17.701326,17.61947,18.103245,18.264242,
470.7463,18.429769,17.015789,18.378027,18.148847,18.003027,18.200262,18.487565,18.6875,18.393815,18.668685,17.618619,17.801415,18.129377,18.037631,17.949935,17.721777,18.359211,18.170362,
471.0279,18.353077,17.367547,18.725288,17.685626,18.057836,17.699616,18.256058,18.714086,18.800384,18.634327,18.001874,17.790577,18.564374,17.920241,17.915577,18.361489,18.592355,18.182836,
471.3095,18.104138,17.650488,18.754626,17.971106,18.168994,17.704871,18.351868,18.585632,19.24773,18.305517,18.195618,17.488391,18.678247,18.225733,17.853003,18.46875,18.678247,18.214124,
471.5910,18.16913,18.193991,18.403454,18.671028,18.08087,18.118611,18.614917,18.45587,18.992611,18.463259,18.352037,17.464157,18.527556,18.361222,18.296926,18.628694,18.58087,18.458667,
471.8726,18.267564,18.68157,18.183622,19.04813,17.92906,18.347628,18.816378,18.277372,18.457116,18.713504,18.348312,17.682254,18.339872,18.401688,18.348312,18.496122,18.482436,18.446624,
472.1541,18.575119,18.643139,18.236396,19.147181,17.745958,18.214708,18.630027,18.356861,18.0277,18.482846,18.397181,17.665319,18.633084,18.593258,18.450611,18.308458,18.495465,18.250492,
472.4357,18.865656,18.59826,18.544135,18.888855,17.71875,17.866626,18.433313,18.375,18.102448,17.822491,18.459729,17.308636,18.847937,18.972614,18.361792,18.120813,18.713916,18.21875,
472.7173,18.718927,18.299385,19.20924,18.469104,17.665229,18.213906,18.754136,18.428521,18.178521,17.959594,18.46875,17.464083,18.84824,18.683364,18.504313,18.013469,17.920427,18.272271,
472.9988,18.446497,18.25,19.044719,18.8347,17.924031,18.200916,18.705387,18.250053,18.214278,17.866109,18.46875,17.767781,18.442078,18.464331,18.611584,18.053556,18.022253,17.799243,
473.2804,17.977568,18.089244,18.785659,19.093799,17.96875,18.133915,18.312403,18.272335,18.352713,18.058091,18.522335,18.053634,17.785562,18.196366,18.919719,18.196463,18.0625,17.557994,
473.5620,17.77223,18.19652,18.642784,18.883764,18.156378,17.964176,18.11598,18.629701,18.482216,18.549417,18.66527,18.09375,17.580284,18.15625,19.022358,18.21875,17.633637,17.79929,
473.8435,18.178993,18.567307,18.544564,18.441569,18.267936,18.098372,18.066938,18.82156,18.5,18.946745,18.741124,17.584321,17.42844,18.343934,18.816753,18.379622,17.589312,18.031434,
474.1251,18.652255,18.759085,18.504433,18.187281,18.54942,18.098183,17.955232,18.57558,18.473183,18.678196,18.857268,17.5,17.459884,18.562719,18.673982,18.245348,17.942371,17.687062,
474.4066,18.450562,18.593519,18.231812,18.531713,18.459656,18.174206,18.044775,18.128969,18.03965,18.732275,18.767725,17.607275,17.388294,18.513294,18.495337,18.299206,18.160913,17.437269,
474.6882,17.869903,18.374779,18.402039,18.942375,17.954788,18.214317,18.035683,18.0625,17.807846,19.044991,18.75,17.866356,17.401817,18.5,18.361481,18.071144,18.026596,17.40625,
474.9698,18.317505,18.531439,18.491125,18.061554,18.733008,18.674567,18.32619,17.901624,18.344318,18.664746,19.313068,17.504059,18.398322,18.419562,18.880005,18.245752,17.463745,17.942505,
475.2513,18.593885,18.267645,18.33917,18.1743,18.848195,18.80361,18.133755,17.92861,18.303475,18.298895,19.08459,17.785965,18.589305,18.379445,18.673895,18.254445,17.85749,18.46013,
475.5329,18.973323,17.897221,18.098147,18.352721,18.790162,18.705324,18.334897,18.044676,18.254456,17.928471,18.709721,17.763368,18.754515,18.348206,18.383853,18.276794,18.151853,18.424074,
475.8144,18.790229,17.84375,18.03572,18.34822,18.67413,18.339359,18.48212,17.9286,18.1161,17.875,18.200989,17.428639,18.83481,18.26341,18.15629,18.06701,18.02682,17.843869,
476.0960,18.214742,18.298719,18.539745,18.129647,18.415384,17.799518,18.5,18.09359,18.066987,18.196155,17.910897,17.401763,18.763461,18.383814,18.151763,17.84391,17.919711,17.37532,
476.3776,18.01803,18.508713,18.812198,18.040265,18.428485,17.692007,18.125604,18.23197,18.089243,18.490683,17.848257,17.807389,18.322119,18.459735,18.102765,17.839243,17.90625,17.606668,
476.6591,18.347349,18.290778,18.710154,18.004531,18.544377,17.927972,18.089219,18.437034,18.040312,18.611407,18.057503,17.848281,17.902651,18.522188,17.79984,18.030784,17.665778,17.97688,
476.9407,18.593098,18.063152,18.313804,18.133463,18.749348,18.369139,18.360676,18.602213,18.111328,18.571615,18.360676,17.603517,17.656902,18.42448,17.616537,18.142578,17.304689,18.191405,
477.2223,18.305045,17.657969,18.116685,18.422879,18.327981,18.197534,18.40625,17.851776,18.098337,18.322534,18.112958,17.429185,18.398224,18.352924,17.540424,18.396216,17.676607,17.685492,
477.5038,18.622822,17.939942,18.333421,18.362229,18.383151,18.262771,18.48614,17.79864,18.12038,18.600812,17.902719,17.40625,18.291579,18.42364,17.824181,18.41087,17.616849,17.753531,
477.7854,19.006631,18.053189,18.694131,18.370344,18.512627,18.334439,18.632971,17.652934,18.257971,19.055164,18.06116,17.565816,18.276594,18.331123,18.220725,18.486033,17.939475,17.96741,
478.0669,18.929723,18.089055,18.431336,18.507777,18.637471,18.370305,18.735916,17.784332,18.467137,19.018779,18.226527,17.938969,18.67958,18.392166,18.653024,18.420334,18.079666,18.371774,
478.3485,18.429011,17.908157,18.136381,18.769869,18.417631,18.375,18.643947,18.263225,18.526513,18.469735,18.011381,18.450725,18.82954,18.432763,18.87783,18.538816,18.305856,18.649606,
478.6301,18.211409,17.875,18.146686,18.918372,18.348532,18.269128,18.572064,18.370218,18.372441,18.189723,17.783473,18.584186,18.605537,18.384564,18.932718,18.403691,18.502559,18.528691,
478.9116,18.16108,17.90142,18.605389,18.99034,18.000291,18.19716,18.4304,18.2429,18.026711,18.10341,17.82926,18.223871,18.245461,18.057961,19.122439,18.375,18.716189,18.182961,
479.1932,18.340831,17.985356,19.030293,18.789051,17.9375,18.108394,18.327144,18.007801,17.652326,18.225593,18.318386,17.839826,18.161131,17.736313,19.235356,18.190419,18.829106,17.914051,
479.4747,17.980285,17.342142,17.988548,18.092142,18.595358,17.90955,18.444072,17.96875,18.251608,17.723713,18.722022,17.360221,18.629908,17.8717,18.907914,18.077307,18.685864,17.743428,
479.7563,18.063792,17.586347,18.017563,17.811208,18.771264,17.848743,18.284951,17.942493,18.690083,17.703771,18.78125,17.648847,18.666236,18.063792,18.554923,17.957472,18.498708,17.876292,
480.0379,18.329519,18.075395,18.219679,17.650267,18.728857,17.817553,18.380983,17.963697,18.697607,17.79734,18.571678,18.059305,18.57766,18.01516,18.211838,18.01609,18.206785,18.115822,
480.3194,18.244335,18.417581,18.197734,17.677266,18.614218,17.786367,18.615315,17.96875,18.321637,17.864766,18.583516,17.994335,18.719298,18.052266,18.182383,18.135782,17.973318,18.051718,
480.6010,18.010217,18.729416,18.057167,18.078499,18.51555,17.833383,18.473784,18.125149,17.572269,18.005333,18.333084,17.812351,18.723933,18.166766,18.057167,18.182317,18.067833,17.95305,
480.8826,17.96875,18.677262,18.109241,18.312232,18.344018,17.947738,18.281518,18.15625,17.203526,18.161235,18.255253,17.573274,18.614762,18.265491,18.187232,18.1875,18.171741,17.9375,
481.1641,18.098373,18.474778,18.384245,18.473373,18.182877,18.331693,18.483321,17.767382,17.726589,18.291198,17.912981,17.660873,18.360429,18.229401,18.089127,18.057877,18.420821,18.300443,
481.4457,18.38349,18.308255,18.773536,18.551698,18.207948,18.638891,18.944833,17.248068,18.283182,18.338349,17.662807,17.816745,18.209104,18.063656,17.80401,18.108797,18.339505,18.63349,
481.7272,18.308648,18.642036,18.379883,18.665582,18.270291,18.790582,19.211643,18.058214,18.581163,18.137587,17.573459,17.921061,18.264811,18.288954,18.291178,18.460015,18.570204,18.610189,
482.0088,18.409694,18.590306,18.486761,18.302167,18.152806,18.863878,19.070178,17.967423,18.419489,18.016683,17.768011,17.783367,18.024362,18.163928,18.586072,18.454183,18.727755,18.568061,
482.2904,18.360687,18.5625,18.864106,18.116333,18.073791,18.900604,18.877624,17.880646,18.221374,18.076813,18.196564,17.775604,17.840729,18.227417,18.548187,18.386291,18.775604,18.408874,
482.5719,18.547884,18.7156,19.01405,18.374434,18.036983,18.855217,18.563066,18.283268,18.136467,18.119267,18.408834,17.883317,17.940084,18.556201,18.582283,18.247416,18.653666,18.604651,
482.8535,18.568324,18.648295,18.878693,18.386648,18.23466,18.742045,18.347443,18.502131,18.150426,18.277557,18.539205,18.058807,18.095881,18.980967,18.695455,18.01534,18.243607,18.757955,
483.1350,18.410504,18.675665,18.514424,18.223004,18.154586,18.566754,18.109838,18.353921,18.384245,18.185836,18.410504,18.169748,18.099667,19.011835,18.744083,17.994083,17.928255,18.603921,
483.4166,18.248819,18.536082,18.159901,18.212736,18.200709,18.556486,18.037264,18.186319,18.260846,18.004832,18.375,18.061319,18.270404,18.79811,18.876181,17.873819,18.102126,18.183956,
483.6982,18.243887,18.273768,17.892655,18.470118,18.168476,18.663047,18.106661,18.131113,18.093066,17.792792,18.450411,17.955839,18.664416,18.473495,18.805703,17.84375,18.457892,17.892655,
483.9797,18.124828,17.918336,18.044026,18.456147,17.905905,17.560949,18.450448,18.049897,17.987397,17.724966,18.46875,17.236535,18.574759,17.880526,18.505871,17.968922,18.53125,17.943888,
484.2613,18.143608,18.217687,18.243325,18.163279,18.167829,17.455754,18.581108,18.130967,18.2679,17.843396,18.46875,17.511225,18.406604,17.824787,18.337783,18.049858,18.481392,18.093396,
